KIRRIEMUIR (GLENDYE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO296621,Long,-3.152645,Lat,56.745196,Elevation,1050,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,9,2.62,5.5,4.8,5,4.1,3.6,1.96,6.9,9.1,9.63,5.68,3.11,3.4,6.5,7.75,3.2,3.3,4.5,7.05,7.3,3.5,2.4,4.6,2.3,1.6,3.1,2.5,3.8,5.1,5.1,2.4,4.3
February,,,,,,,,,2.5,2.2,2.9,4.7,0.45,4,0.4,3.5,4.6,4.3,2,5.48,2.7,,2.1,4.9,1.23,4.3,,,4.7,3,4.5,6.1,1.5,1.5,5.4,2.3,1.4,5.5,2.8,0.6,7.9
March,,,,,,,,,8.1,0.85,1.94,1.9,3.2,5.3,4.7,2.2,4.1,4.5,1,2.95,3.6,,3.7,1,0.5,1.65,,,2.4,2.4,3.3,2.3,5.3,0.7,4.6,2.5,3.2,3.8,4,4.4,4.2
April,,,,,,,,,2.7,1.54,3.2,3.5,4.4,2,8.1,5.3,0.85,3,0.35,1.3,2.73,,4,2.1,3.1,1.8,0.5,5.7,1.65,2.75,2.7,3.5,2.1,2.8,1.2,1.1,1.1,1.5,1.5,4.4,5.6
May,,,,,,,,,1.2,3.55,2.4,5.6,3.94,2,3,1.1,1.3,2.8,4.7,1.72,2.08,2,6.2,4.7,3.4,6.3,2.29,5.35,5.45,2.5,1.9,2,4.2,,6,3,1.2,2.9,3.6,1.1,2.8
June,,,,,,,,,3,2.2,2.8,5.7,1.7,2,1.1,4.5,2.1,2.4,5.3,2,0.2,1,1.42,3.2,2.8,5,4.75,4.2,5.25,1.8,1.9,2.7,3.1,3,2.4,1.8,4.3,1.8,3.6,2.7,3.1
July,,,,,,,,,1.4,4.4,3.65,4.4,4.6,3.7,3.9,1.3,6.23,5.23,5.7,4.6,5.47,3.37,3.73,2.4,5.1,4,,4.8,3.72,2.2,6.2,3.35,2.55,3.8,3.3,0.9,6.1,7.35,3.8,4.4,3.8
August,,,,,,,,,7.6,4.7,9.6,3.3,1.7,1.4,5.92,2.9,2.25,4.05,1.62,3.45,0.9,3,5.3,6.2,1.9,2.8,6.3,0.15,10.3,4.1,7.5,6.8,3.6,2.4,2.7,1,7.3,4.7,4.1,2,6.4
September,,,,,,,,,3.6,1,6.7,1.34,2.1,2.5,5.8,5.5,4.8,2.85,4.4,2.14,2.3,1.88,4.92,5.27,3.97,5.34,8.9,4.8,3.3,2,,3.5,1.3,4.9,4.5,2,6.4,3.6,5.3,1.1,3.94
October,,,,,,,,,7.15,4.9,5,1.8,9,5.63,6.3,7.23,2.3,3.95,6.4,12,6.8,5,3.3,5.83,6.2,6.63,0.47,3.2,4.8,5.33,,1.1,5.3,,7.6,3.5,2.7,2.1,3.3,4.8,12
November,,,,,,,,,5.5,5,6.1,10.4,2.3,3.7,1.3,6.2,3.43,1,7.2,8.75,8.41,9.85,0.98,2.32,5.9,2.5,10.45,3.35,1.95,6.9,4.2,16,2.7,,10.5,3.2,1.7,2.2,1.3,9.1,6.7
December,,,,,,,,,3.8,11.45,7.6,2.5,7.4,2.5,11.8,5.21,4.9,3.74,5.5,2.7,3.3,2.2,6.2,2.4,4.8,9.4,6.7,2.2,7.1,4.3,3.1,4.7,3.4,5.6,4.7,8.7,8.9,6.2,7.1,13.3,3.1
Total,,,,,,,,,55.55,44.41,57.39,49.94,45.79,38.83,55.92,46.9,43.76,46.92,53.8,52.77,41.6,,48.35,48.07,42.1,53.02,,,57.92,40.78,,56.65,37.35,,56,32.5,48.1,46.75,45.5,50.3,63.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 02-04 Deleted Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 02-3 07 +T Deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 02-03 +T Deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 09-10+T deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1953 05, 11-11+T Deleted est",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
