"NEWRY, BRIDGE STREET HOUSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ082258,Long,-6.343762,Lat,54.169913,Elevation,23,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.35,3.29,4.37,5.39,4.31,5.29,2.99,6.56,3.29,5.58,3.7,6.79,2.71,6.14,2.8,3.15,2.8,3.81,1.33,5.42,5.49,4.63,5.37,4.99,3.42,7.12,6.3,4.02,2.08,5.23,4.73,7.56,1.88,1.74,3.73,5.2,1.15,1.88,4.27,2.74,5.34,3.67,2.71,4.22
February,,,,,,,,1.84,4.7,1.39,2.74,1.08,3.85,8.23,1.96,4.68,3.35,2.22,6.15,4.59,1.12,3.24,0.11,3.63,0.24,4.76,1.69,4.56,2,2.49,4.47,4.35,1.46,1.82,0.88,3.7,1.97,1.62,2.75,1.7,4.39,3.87,0.56,1.18,4.34,4.36,0.89,3.22,3.58,1.32,3.36
March,,,,,,,,3.51,2.01,2.61,3.19,3.46,2.09,2.55,1.16,0.88,2.09,3.47,4.13,0.84,2.91,2.11,2.21,2.86,2.42,0.98,2.92,3.86,1.1,3.37,4.41,3.72,4.24,1.27,0.35,1.87,1.62,5.48,2.84,1.99,2.01,2.41,1.9,0.39,3.61,1.22,2.38,3.6,0.99,3.74,2.67
April,,,,,,,,1.97,1.08,1.32,3.35,1.03,3.04,4.02,3.13,3.46,1.79,1.32,2.08,0.89,1.52,3.31,3.49,1.93,2.56,2.48,0.82,2.25,0.13,1.84,3.47,1.84,3.14,2.24,2.71,1.46,0.73,3.76,2.67,2.11,3.74,2.14,1.72,1.6,0.51,2.95,0.83,1.43,0.93,2.12,3.8
May,,,,,,,,3.78,2.88,1.64,3.54,2.37,1.96,1.45,4.65,5.01,2.12,2.15,0.67,2.93,1.95,4.06,3.23,2.15,2.86,0.83,1.19,1.1,3.17,1.06,1.38,1.82,3.84,3.27,1.63,2.86,1.74,2.77,1.9,1.78,1.21,1.76,1.23,2,5.06,2.91,1.08,2.06,2.75,1.61,2.18
June,,,,,,,,1.9,1.84,2.59,3.02,0.22,1.86,1.26,2.6,0.68,2.14,3.35,4.27,2.1,2.17,4.02,1.43,3.96,1.57,4.18,3.23,2.07,3.86,2.34,1,0.54,0.08,2.3,1.64,4.18,2.49,4.41,2.85,0.68,1.66,2.26,2.07,1.61,2.27,4.16,3.02,0.88,5.35,1.37,2.16
July,,,,,,,,2.67,4.08,0.4,3.88,3.8,3.19,2.01,4.92,3.8,4.72,3.99,2.43,3.5,2.47,3.61,3.93,3.09,1.36,0.59,6.34,2.74,5.89,5.51,3.8,3.67,2.86,1.4,3.33,4.01,2.64,2.23,3.03,2.44,3.7,3.2,1.38,3.85,3.8,1.64,3.71,3.48,3.6,4.94,4.61
August,,,,,,,,7.27,2.26,2.27,2.08,3.44,4.41,7.03,4.55,2.32,4.51,6.55,4.42,5.46,6.76,2.75,2.38,1.73,4.16,2.51,2.01,2.27,2.59,2.43,0.27,2.85,3.57,5.2,2.57,1.22,3.88,0.57,3.42,2.31,5.32,5.73,4.45,3.83,2.5,1.86,6.64,4.02,6.07,1.02,4.83
September,,,,,,,,1.65,4.64,2.95,2.44,1.51,3.81,4.21,6.07,2.94,1.49,4.31,2.79,0.58,3.69,2.48,2.57,0.6,6.22,4.2,4.98,3.07,3.09,2.43,2.06,1.09,5.19,2.03,4.4,2.87,7.03,3.7,2.66,2.13,4.72,3.39,2.03,4.17,4.62,2.62,4.35,3.48,4.54,1.95,3.48
October,,,,,,,,4.34,4.97,1.26,7.12,2.72,1.89,3.98,3.87,3.66,3.55,4.14,5.82,4.14,5.87,2.41,3.35,2.81,4.12,3.52,2.61,3.45,6.41,5.82,5.21,3.47,2.47,2.91,5.11,3.88,1.36,1.62,3.18,6.26,4.4,0.8,5.66,2.37,8.1,1.81,2.39,4.22,2.6,6.44,6.23
November,,,,,,,,4.08,4.29,2.08,3.68,3.06,1.29,3.65,3.53,2.45,5.02,5,6.48,4.98,4.54,6.99,2.29,1.01,1.02,5.58,3.04,1.8,6.05,6.43,5.29,4.98,0.49,2.17,7.06,0.76,5.49,4.74,2.03,2.49,3.94,7.17,2.7,3.08,7.06,3.14,1.88,1.31,2.01,4.42,4.32
December,,,,,,,,2.34,4.59,8.28,4.72,3.32,3.97,3.6,5.79,3.06,0.9,3.03,4.83,7.81,4.28,3.47,6.3,2.81,6.85,3.59,3.55,3.15,5.19,2.72,4.05,1.71,5.47,3.1,5.1,4.62,5.42,2.86,6.24,4.73,3.12,5.78,4.05,3.24,4.82,4.28,6.93,5.2,3.39,7.42,2.88
Total,,,,,,,,36.7,40.63,31.16,45.15,30.32,36.65,44.98,48.79,36.23,37.26,43.23,50.86,40.53,43.42,41.25,34.44,29.38,37.19,34.55,37.8,35.81,44.11,41.81,40.4,33.46,39.93,34.01,38.8,33.51,39.6,38.49,41.13,30.5,39.95,42.24,32.95,28.47,48.57,35.22,36.84,38.24,39.48,39.06,44.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 ALL ESTIMATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
