DUFFUS HOPEMAN LODGE (BRAEMOU'),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5681,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.10,2.40,1.49,3.19,3.40,0.60,,,3.01,,,
February,2.89,1.97,2.38,1.72,2.01,2.37,,,1.39,,,
March,2.33,1.02,1.40,1.61,0.88,1.06,,,2.66,,,
April,1.62,0.75,1.98,1.67,1.17,0.94,,,1.80,,,
May,2.25,2.15,3.40,1.88,2.65,1.37,,,2.16,,,
June,0.58,1.22,1.64,2.79,2.30,1.50,,,1.08,,,
July,3.08,3.41,1.75,1.69,2.49,5.21,,,1.49,,,
August,4.58,2.48,3.38,2.13,4.72,2.80,,,4.78,,,
September,1.00,3.18,2.82,4.15,2.42,2.04,,,2.25,,,
October,4.70,4.98,2.49,2.78,4.07,0.43,,,1.99,,,
November,2.23,1.05,3.20,3.69,0.55,2.77,,,2.35,,,
December,1.73,2.71,0.86,2.78,3.66,1.54,,,4.69,,,
Total,29.09,27.32,26.79,30.08,30.32,22.63,,,29.65,,,
Calc annual,29.09,27.32,26.79,30.08,30.32,22.63,0.00,0.00,29.65,0.00,,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,-0.00,NaN,,
