GARELOCHHEAD (ARDDARROCH GDNS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS239950,Long,-4.833937,Lat,56.11518,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,11.23,10.56,14.25,7.85,12.85,5.46,8.14,12.29,12.3,6.68,2.92,1.73,9.34,8.79,11.7,5.02,12.3,10.27,12.68,11.03,6.2,8.78,8.67,5.04,9.24,4.91,7.18,11.98,9.79,3.19,5.39
February,,,,,,,,,,,0.73,8.43,0.11,8.18,1.66,10.38,4.55,8.65,7.75,9.93,4.36,8.68,2.9,10.64,3.87,11.07,7.02,0.65,9.71,9.46,8.92,5.57,2.92,4.09,7.64,4.66,2.72,5.38,3.01,2.91,8.67
March,,,,,,,,,,,4.62,2.11,4.24,3.94,4.58,3.22,5.1,2.97,9.14,6.75,7.01,3.98,8.05,4.52,1.85,6.74,4.45,6.51,7.54,4.48,4.36,5.94,6.13,2.65,6.32,2.63,4.09,8.71,1.77,5.88,3.8
April,,,,,,,,,,,2.84,3.29,7.54,4.19,6.06,5.52,2.29,3.81,1.4,4,4.63,3.26,4.24,5.57,4.92,3.72,2.73,11.69,5,10.46,5.6,4.89,3.28,4.01,4.41,5.71,1.65,3.1,2.54,6.12,6.34
May,,,,,,,,,,,4.16,6.77,3.05,3.36,4.83,0.93,2.77,2.4,5.41,1.43,1.48,3.3,4.4,4.11,5.43,5.45,2.48,5.33,2.86,3.71,2.05,2.06,1.91,3.92,4.69,5.34,4.97,2.9,5.58,2.27,3.58
June,,,,,,,,,,,3.57,7.18,2.14,4.27,2.61,5.35,3.03,5.32,9.41,4.61,1.56,1.61,3.27,3.5,6.65,5.26,5.52,5.89,4.91,2.18,2.98,2.34,3.69,1.97,4.12,4.36,5.18,2.79,3.42,4.07,4.42
July,,,,,,,,,,,4.88,4.52,5.23,6.21,3.37,2.68,6.91,7.04,5.37,8.06,3.82,4.1,7.08,4.28,3.91,6.24,4.61,6.46,5.42,2.96,8.05,4.37,3.43,7.89,5.12,1.36,5.95,7.82,6.01,8.52,6.86
August,,,,,,,,,,,7.9,2.72,3.56,6.34,5.35,3.41,4.06,3.97,3.69,2.89,4.05,7.76,8.44,10.96,4.95,2.11,5.83,0,10.86,5.92,7.26,6.72,6.01,6.86,5.87,1.41,7.56,5.83,7.78,2.12,4.49
September,,,,,,,,,,,5.93,2.77,5.36,1.29,9.51,10.79,5.62,5.49,8.22,5.01,5.2,3.36,9.52,6.22,6.62,8.15,11.67,7.85,10.89,2.69,15.34,4.81,4.96,9.59,11.45,7.98,7.33,3.93,6.02,2.47,3.8
October,,,,,,,,,,,11.96,6.39,11.41,4.98,13.48,17.23,9.65,3.15,15.31,4.26,9.79,7.5,11.78,16.9,7.78,8.35,0.29,3.79,12.48,9.81,9.12,1.78,9.47,5.22,13.06,7.24,4.91,6.98,5.44,7.6,5.07
November,,,,,,,,,,,9.96,12.14,8.18,4.77,2.4,8.25,5.93,1.73,14.2,11.89,12.35,8.83,2.23,4.95,12.9,0.71,12.34,11.7,6.29,7.75,5.54,13.17,3.47,13.89,14.14,3.37,3.65,2.24,2.79,8.41,8.43
December,,,,,,,,,,,8.66,8.33,13.33,2.32,13.27,6.69,11.5,4.23,8.81,5.34,10.53,5.76,12.68,3.87,11.56,8.87,11.31,3.66,12.92,14.62,3.22,13.37,8.52,7.69,14.48,13.78,12.09,10.85,9.88,16.14,9.21
Total,,,,,,,,,,,76.44,75.21,78.4,57.7,79.97,79.91,69.55,61.05,101.01,70.85,67.7,59.87,83.93,84.31,82.14,71.69,80.55,73.8,101.56,85.07,78.64,73.8,62.46,72.82,100.54,62.75,67.28,72.51,64.03,69.7,70.06
