ASHBRITTLE-KYRLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST050220,Long,-3.35396,Lat,50.9898,Elevation,525,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,6.56,1.79,6.54,4.3,5.54,2.56,4,0.93,5.08,7.9,5.63,7.77,2.8,4.92,4.58,7.43,2.93,2.87,3.71,3.79,8.09,1.04,1.01,4.22,4.26,0.65,2.04,3.79,4.02,2.91,3.7,5.68,4.15
February,,,,,,,,,4.5,1.59,1.26,3.03,0.03,4.03,0.34,5.01,2.71,6.96,1.49,1.98,3.4,3.83,0.31,1.51,0.82,3.37,3.97,1.5,2.14,1.71,6.82,5.34,0.9,2.25,3.84,3.14,0.23,5.76,4.07,0.27,3.58
March,,,,,,,,,4.05,0.4,3.39,1.36,2.9,4.23,3.29,1.43,4.4,4.94,0.22,1.4,3.12,3.85,2.76,1.3,0.18,0.82,1.17,6.17,1.72,1.65,1.77,3.95,3.07,1.16,4.02,1.28,1.06,3.24,1.37,3.98,2.72
April,,,,,,,,,1.73,0.89,3.84,3.12,3.72,2.28,3.84,5.26,2.53,3.71,0.18,3.6,2.82,1.48,1.35,0.78,2.3,0.91,2.9,2.84,2.24,2.1,2.64,2.51,3.28,3.8,0.39,1.1,1.68,0.09,0.77,3.32,3.19
May,,,,,,,,0.76,0.89,3.3,1.97,4.09,3.42,2.65,1.84,1.74,0.78,2.74,2.89,0.73,1.46,1.88,7.05,3.03,1.42,4.55,4.52,3.32,4.28,2.49,1.97,3.05,3.04,2.3,3.03,4.08,0.57,1.64,3.19,0.98,2.06
June,,,,,,,,3.3,3.1,2.67,0.9,2.9,1.84,1.83,1.7,3.65,2.13,0.88,1.42,2.8,0.83,2.14,0.8,1.94,2.9,3.32,3.11,2.68,1.93,0.64,1.74,1.32,1.58,2.52,3.27,4.4,2.06,2.32,2.58,1.34,2.24
July,,,,,,,,3.33,2.41,2.55,3.25,5.08,3.37,2.14,0.52,0.49,6.46,2.79,3.6,5.62,4.03,1.65,1.89,2.71,3.44,2.98,1.56,2.12,1.69,1.57,5.28,1.55,1.99,3.46,3.08,2.25,3,4.17,2.66,2.68,4.63
August,,,,,,,,3.55,2.32,3.99,4.16,5.17,1.95,1.32,3.15,4.42,0.6,0.9,4.27,1.85,0.27,4.89,4.37,3.64,2.61,2.23,6.04,1.03,4.43,2.23,5.83,4.38,5.14,2.9,2.6,0.69,2.87,2.5,3.74,2.12,3.53
September,,,,,,,,7.75,1.74,0.66,6.4,2.04,6.19,1.41,2.87,5.28,3.88,2.93,2.33,1.36,1.42,0.65,2.85,5.28,3.94,3.69,4.95,1.98,2.16,3.63,5.15,3.37,4.14,4.88,4.06,2.33,6.57,4.49,5.21,0.2,5.57
October,,,,,,,,3.37,6.12,6.6,5.29,0.77,7.93,4.11,3.37,4.99,2,3.68,5.13,4.38,5.02,2.47,3.12,3.82,5.75,4.41,1.36,0.7,4.03,7.17,1.46,1.53,4.71,2.62,3.01,1.82,2.09,2.85,3.54,4.17,11.95
November,,,,,,,,4.51,5.66,11.14,6.78,7.2,2.66,0.91,1.81,6.95,4.41,2.13,6.23,8.68,8.7,2.78,1.09,3.62,7.04,1.15,6.63,2.91,2.06,5.1,7.85,7.91,4.39,2.5,7.49,3.82,0.99,2.25,2.8,7,5.12
December,,,,,,,,3.69,4.52,10.5,5.22,2.23,3.09,1.52,11.77,5.09,3.81,3.39,5.38,2.45,3.66,2.44,4.44,4.03,4.41,6.19,4.42,3.91,5.64,2.28,3.45,3.68,3.84,1.09,3.57,6.18,4.7,3.09,4.67,9.16,5.82
Total,,,,,,,,,43.6,46.08,49,41.29,42.64,28.99,38.5,45.24,38.79,42.95,38.77,42.62,37.53,32.98,34.61,39.09,37.74,36.49,44.34,32.95,40.41,31.61,44.97,42.81,40.34,30.13,40.4,34.88,29.84,35.31,38.3,40.9,54.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post 1960 known as Kyrle SRC_ID 9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
