THIRSK (SPITAL HILL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6006,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.20,2.32,2.49,1.47,1.86,1.38,2.32,2.14,,,,
February,0.77,0.17,1.74,3.55,1.36,3.29,1.58,1.32,,,,
March,2.01,1.06,1.29,1.41,1.17,1.66,0.64,2.00,,,,
April,3.15,1.05,2.02,1.35,1.53,2.65,0.91,1.29,,,,
May,2.32,1.84,0.76,1.67,4.52,2.77,2.02,1.52,,,,
June,1.33,1.82,1.76,0.73,1.94,0.02,4.05,2.72,,,,
July,4.43,1.41,4.21,2.64,2.57,1.95,1.55,4.82,,,,
August,1.90,3.47,3.06,3.62,2.89,2.90,2.83,6.39,,,,
September,1.32,1.19,2.10,2.61,2.29,2.91,1.70,4.77,,,,
October,2.32,0.61,1.09,2.52,3.56,2.36,2.77,2.25,,,,
November,0.98,1.82,1.37,2.93,1.47,1.70,4.22,2.05,,,,
December,3.14,2.13,3.19,3.07,3.05,2.28,0.85,1.75,,,,
Total,26.87,18.89,25.08,27.57,28.21,25.87,25.44,33.02,,,,
Calc annual,26.87,18.89,25.08,27.57,28.21,25.87,25.44,33.02,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
