"CHERTSEY, OTTERSHAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,237/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.24,2.37,3.03,1.54,2.62,1.89,3.18,1.35,3.56,1.27,,
February,0.34,0.33,2.32,3.59,0.75,3.53,2.28,3.83,1.77,0.57,,
March,1.55,1.20,1.96,3.00,0.99,0.69,0.52,2.69,1.90,0.03,,
April,3.99,0.87,2.92,2.62,3.28,2.18,3.15,2.00,1.54,1.01,,
May,0.81,1.30,1.01,2.67,3.68,2.67,1.67,1.26,2.10,1.78,,
June,1.79,0.26,0.97,0.43,3.78,0.02,3.54,3.30,2.41,1.35,,
July,5.42,0.69,3.32,1.89,3.75,3.74,1.93,2.59,2.09,1.55,,
August,1.60,0.76,2.66,1.81,3.33,3.46,1.85,3.70,2.16,1.99,,
September,2.39,2.05,1.58,1.88,3.46,3.05,0.99,4.99,1.11,0.15,,
October,1.69,1.10,1.14,6.09,3.63,3.20,2.63,1.35,4.42,3.12,,
November,1.09,1.98,1.36,1.63,2.80,1.59,4.79,3.28,2.11,5.80,,
December,2.11,1.31,2.87,2.44,3.35,3.09,0.25,4.47,2.20,5.80,,
Total,25.02,14.22,25.14,29.59,35.42,29.11,26.78,34.81,27.37,24.42,,
Calc annual,25.02,14.22,25.14,29.59,35.42,29.11,26.78,34.81,27.37,24.42,0.00,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
