Rainfall at,DUNNETHEAD,
Grid ref,ND202767,Long,-3.377603,Lat,58.670734
Station no,ZZ999,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,3.57,1.93,2.53,2.57,1.90,2.48,2.95,2.14,1.70,1.80,
February,2.00,2.77,1.35,3.40,4.20,2.30,4.05,1.54,3.00,0.98,
March,1.14,2.34,2.72,2.43,2.30,3.98,2.48,2.12,2.60,0.44,
April,1.25,1.91,1.01,2.43,3.52,3.83,1.06,2.15,1.45,1.45,
May,1.46,1.47,1.71,1.10,1.78,2.20,2.80,1.35,1.80,1.00,
June,0.83,2.67,1.23,0.88,1.05,0.95,1.10,4.42,3.00,1.17,
July,3.31,1.54,2.86,4.15,0.97,1.93,2.00,1.50,1.06,2.10,
August,2.14,3.12,2.09,3.77,3.09,2.89,2.20,1.46,1.95,2.93,
September,3.89,1.00,1.90,2.63,2.68,3.95,1.77,0.16,4.61,2.52,
October,3.94,2.95,2.21,6.40,3.35,3.63,2.20,1.83,1.85,3.54,
November,2.59,3.60,1.10,3.10,3.28,5.05,6.17,2.00,2.09,7.08,
December,4.19,3.24,3.02,1.83,2.90,2.26,1.53,2.60,1.50,2.65,
Total,30.31,28.54,23.73,34.69,31.02,35.45,30.31,23.27,26.61,27.66,
Calc annual,30.31,28.54,23.73,34.69,31.02,35.45,30.31,23.27,26.61,27.66,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
