"BUDE (SCHOOL HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1894,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.75,3.94,3.57,2.62,4.33,3.30,5.19,5.48,6.47,1.56,5.72,
February,1.04,0.22,3.57,5.94,1.35,5.48,2.72,2.06,2.71,1.30,1.82,
March,3.42,2.96,3.06,0.96,2.00,0.82,0.50,3.16,3.57,0.33,2.44,
April,3.60,0.95,3.16,2.40,3.00,2.80,1.68,1.99,1.44,0.98,2.07,
May,1.75,1.33,1.53,2.08,2.83,4.01,1.54,0.93,1.04,3.29,2.10,
June,2.50,0.03,1.13,1.18,1.63,0.00,1.25,2.88,2.26,2.18,0.90,
July,3.77,1.33,2.60,2.69,4.68,4.17,2.23,2.66,2.02,2.20,2.22,
August,1.89,4.01,2.57,1.73,4.75,3.74,3.14,3.52,3.11,2.35,3.28,
September,3.87,2.01,2.10,2.79,3.83,3.42,1.37,6.56,1.79,0.43,3.94,
October,5.82,1.34,1.72,5.34,5.45,3.50,2.44,2.06,4.94,6.81,4.77,
November,2.56,2.79,1.70,3.62,2.64,3.06,7.51,3.77,3.71,8.81,3.94,
December,2.27,2.94,5.93,4.64,4.61,4.24,1.22,3.65,4.45,8.18,3.31,
Total,37.24,23.85,32.64,35.99,41.10,38.54,30.79,38.72,37.51,38.42,36.51,
Calc annual,37.24,23.85,32.64,35.99,41.10,38.54,30.79,38.72,37.51,38.42,36.51,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,
