TIREE (HYNISH HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5455,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.61,,,,,,,,,,,
February,4.38,,,,,,,,,,,
March,1.21,,,,,,,,,,,
April,1.99,,,,,,,,,,,
May,2.79,,,,,,,,,,,
June,3.41,,,,,,,,,,,
July,3.54,,,,,,,,,,,
August,1.08,,,,,,,,,,,
September,1.93,,,,,,,,,,,
October,3.88,,,,,,,,,,,
November,5.51,,,,,,,,,,,
December,3.23,,,,,,,,,,,
Total,37.56,,,,,,,,,,,
Calc annual,37.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
