WATFORD COURT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP602690,Long,-1.118307,Lat,52.315814,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,1.2,3.16,1.36,2.04,1.25,2.44,3.94,0.83,1.06,2.14,2.85,0.92,4.13,0.65,0.78,1.12,2.24,0.81,3.6,4.03,1.01,2.73,1.31,1.69,2.05,3.9,2.69,2.45,3.91,1.56,2.42,1.41,,2.9,3.92,1.13,3.62,1.56,1.85,1.48,1.9,0.74,3.4,3.79,3.48,6.01,,2.84,2.34,3.83,2.2,1.63,2.17,,,,
February,,,,,1.86,0.13,0.57,3.18,1.18,2.17,3.94,1.24,1.43,1.34,3.43,0.69,2.14,1.14,0.86,0.73,2.31,1.11,1.54,0.83,1.57,3,2.84,1.31,1.49,2.77,0.75,0.41,2.49,4.85,0.58,2.69,,3.09,1.75,0.68,0.66,2.58,0.43,2.97,0.51,2.23,2.39,3.26,0.79,1.06,2.34,1.79,0.81,1.23,1.23,2.01,2.23,,,,
March,,,,,1.03,1.99,2.68,3.29,1.05,1.31,0.67,1.76,1.58,3.51,1.41,2.91,1.44,1.16,3.11,2.84,0.29,1.55,2.91,2.98,2.87,1.09,3.64,1.34,1,3.82,1.93,1.58,1.73,1.8,0.65,0.72,,2.29,2.49,0.09,1.9,0.29,1.71,2.88,1.38,0.46,1.59,3.3,0.41,2.04,2.03,2.1,1.67,0.93,0.23,0.85,0.98,,,,
April,,,,,1.51,1.52,1.18,1.63,2.18,2.01,0.58,2.19,2.06,2.34,1.02,1.64,0.5,2.38,2.8,1.91,1.43,0.8,0.19,2.68,0.9,1.04,2,1.5,2.8,2.05,5.41,1.01,2.77,2.19,2.62,2.82,,1.35,1.5,1.49,2.22,4.77,4.01,0.84,1.97,4.1,2.37,3.55,0.06,1.93,2.48,1.32,1.2,0.93,2.53,0.95,2.09,,,,
May,,,,,1.62,0.66,0.35,1.08,3.83,1.79,1.2,1.3,2.62,3.39,1.84,0.54,1.76,4.1,2.07,1.36,1.89,1.79,2.06,1.66,1.28,1.55,1.78,2.16,1.43,0.85,2.75,1.44,0.99,1.21,3.82,3.26,,0.92,1,1.24,4.07,3.1,6.31,2.19,1.02,1.11,0.85,3.59,1.32,1.75,1.1,2.33,3.55,2.48,1.18,2.57,,,,,
June,,,,,2.51,0.59,2.09,2.97,0.62,1.1,3.5,1.04,2.87,3.38,0.66,3.54,4.81,1.66,1.25,3.52,1.3,1.81,4.04,0.76,3.09,0.39,1.57,2.01,0.77,0.98,4.25,0.55,1.21,0.63,1.48,0,1.32,4.24,2.9,1.04,2.77,3.84,0.42,2.59,0.88,3.62,3.11,0.78,1.37,2.32,0.62,1.8,0.21,3.03,2.74,2.2,,,,,
July,,,,,3.39,2.54,1.35,1.12,0.94,1.48,1.61,4.94,1.46,2.83,2.28,0.76,0.69,2.62,2.84,3.11,2.03,0.22,2.62,1.11,2.78,4.04,2.48,1.77,2.55,2.88,3.88,0.37,4.78,3.17,3.19,4.22,1.3,2.56,2.18,1.65,3.59,2.89,2.95,1.7,1.86,0.58,4.87,1.88,1.95,3.24,3.5,3.19,2.2,1.07,2.25,2.35,,,,,
August,,,,,2.21,2.27,2.14,6.47,2.24,0.75,4.87,1.72,3.31,4.05,2.74,3.22,1.14,2.51,2.89,2.5,2.52,2.53,7.87,0.62,1.79,2.64,3.38,4.02,0.89,2.58,1.26,2.88,3.52,1.93,2.44,1.27,1.03,3.41,2.15,1.14,2.18,2.6,2,0.72,1.32,1.35,0.62,1.31,3.87,5.04,0.04,4.19,2.07,2.48,2.7,1.79,,,,,
September,,,,,2.22,0.88,5,2.18,0.59,2.68,0.53,1.48,1.58,2.51,2.04,2.13,1.2,0.76,1.8,2.84,0.63,1.44,1.37,2.01,0.84,2.06,1.11,1.63,5.21,1.6,1.96,0.96,2.1,3.03,3.47,3.85,2.21,4.71,0.75,1.01,3.67,3.55,3.49,1.57,1.98,4.09,2.59,1.33,1.87,0.63,0.96,0.41,1.17,2.14,3.32,1.41,,,,,
October,,,,,2.98,3.07,3.66,1.54,3.86,2.57,2.36,1.27,2.49,7.23,0.74,1.2,4.58,4.76,1.16,3.33,1.74,2.32,2.93,3.62,1.7,1.92,2.79,3.22,1.1,2.11,1.49,1.31,0.91,4.77,3.94,2.8,2.49,1.74,3.85,2.97,1.74,0.68,4.55,2.19,1.3,3.42,1.79,3.18,2.8,6.91,3.89,2.45,2.82,2.33,3.67,4.46,,,,,
