Rainfall at,EXETER (DEVON & EXETER INST.),
Grid ref,SX921926,Long,-3.529974,Lat,50.722973
Station no,1771,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.58,2.32,0.28,1.54,4.69,2.88,2.72,3.28,4.65,4.09,
February,4.37,0.44,1.13,2.66,2.55,0.24,4.58,3.67,0.25,4.23,
March,3.41,2.25,0.46,2.70,1.57,0.93,2.90,1.34,4.39,2.65,
April,1.49,2.39,2.40,0.00,1.12,0.89,0.00,0.41,2.85,3.14,
May,2.26,2.71,2.23,2.27,2.97,0.84,2.10,2.45,1.18,1.79,
June,0.76,0.98,1.47,3.75,2.79,1.44,1.48,3.29,1.07,0.78,
July,1.96,0.89,1.80,2.03,3.48,2.95,2.20,2.12,2.40,3.66,
August,2.44,4.65,1.91,1.96,0.77,2.94,2.02,3.43,2.62,2.91,
September,3.36,2.29,2.41,1.66,0.83,6.05,1.94,3.06,0.20,7.32,
October,1.37,4.27,2.84,1.90,1.22,2.12,1.81,3.67,3.69,12.25,
November,4.94,2.69,1.77,6.67,3.67,1.42,2.18,2.89,8.66,3.88,
December,2.33,2.94,0.66,3.22,5.35,4.44,2.75,4.56,7.51,3.90,
Total,31.27,28.82,19.36,30.36,31.01,27.14,26.68,34.17,39.47,50.60,
Calc annual,31.27,28.82,19.36,30.36,31.01,27.14,26.68,34.17,39.47,50.60,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
