PUTTENHAM-BERTHORPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU943471,Long,-0.6505,Lat,51.21576,Elevation,350,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.4,1.4,2.7,2.4,4.5,2.12,3.32,1.57,3.56,1.24,,2.22,2.23,0.86,5.67,6.5,3.04,5.37,2.53,2.93,2.87,5.97,2.03,1.92,2.27,2.35,4.78,1.06,0.94,,2.08,1.56,,3.15,,1.56,,2.34,2.93
February,,,2.16,5.5,0.57,4.46,2.22,4.44,2.44,0.48,0.88,1.46,,4.78,0.07,3.87,2.17,4.8,0.58,1.49,2.49,2.63,0.85,1.6,0.85,1.94,2.59,1.86,1.51,1.13,5,6.19,0.73,1.42,2.41,1.76,0.16,3.26,2.06,0.02,2.67
March,,,2.13,2.57,1.07,0.68,0.32,3.39,2.55,0.04,1,0.41,,3.33,2.7,0.4,2.41,4.22,0.22,1.22,3.36,3.55,1.91,0.48,0.18,0.85,1.39,4.69,0.91,1.4,1.17,4.32,3.11,0.57,,1.07,0.55,1.29,1.92,1.22,1.61
April,,,3.44,2.64,3.61,2.44,3.32,2.28,1.97,0.72,1.98,2.83,,0.95,2.16,3.51,1.87,2.5,0.14,2.89,2.66,1.54,1.61,1.12,1.02,1.13,2.5,2.3,1.57,2.02,2.86,2.74,1.6,2.24,0.4,,0.86,0.23,,1.43,0.82
May,,,0.81,2.67,2.99,2.61,1.45,1.51,2.02,3.39,2.22,2.8,4.65,2.64,0.64,1.65,0.71,2.55,1.32,2.24,1.27,2.79,3.51,3,0.43,1.42,3.57,1.68,2.44,1.99,1.63,2.79,2.37,2.49,2.9,,0.05,1.01,2.33,0.45,1.49
June,,,0.38,0.39,3.3,0.05,2.89,3.4,2.17,1.6,0.41,1.62,1.34,3.29,1.63,3.43,3.49,1.83,0.58,1.3,0.93,2.15,0.3,1.03,1.71,2.35,2.82,2.61,2.51,0.53,1.04,1.1,1.12,1.23,,,2.25,1.05,,0.47,2.41
July,,,4.31,1.35,4.47,3.26,1.71,2.2,2.17,1.31,2,3.21,2.44,2.13,2.36,1.01,3.71,0.77,2.16,3.28,3.12,2.4,2.01,,1.69,5.38,2.52,1.2,1.11,1.04,4.47,1.91,0.93,3.13,3,,4.45,,0.71,2.63,3.92
August,,,2.48,2.23,1.91,4.22,1.15,3.47,1.43,1.77,3.48,2.95,0.75,1.04,2.24,3.7,1.87,1.12,1.76,2.31,0.08,5.05,3,,1.82,1.14,4.61,0.49,3.85,0.88,3.91,4.59,2.82,1.75,,1.18,3.77,2.11,3.85,2.61,3.45
September,,,1.86,1.48,4.27,3.07,1.09,5.36,1.46,0.14,2.56,1.64,2.48,2.68,1.65,4.47,3,2.45,1.88,0.82,1.85,0.2,1.56,1.81,2.38,2.07,4.47,1.27,1.58,0.87,3.16,2.54,2.85,2.37,,1.66,3.54,1.9,3.68,0.1,3.36
October,,,0.98,6.53,3.43,3.41,2.4,0.92,5.72,3.42,1.36,0.48,4.76,1.92,1.71,3.74,2,3.78,3.04,5.1,3.87,1.25,3.86,3.19,4.39,3.23,1.18,0.43,2.22,7.21,0.36,1.06,3.83,,,3.31,0.64,1.81,3.37,2.67,7.51
November,,,1.7,1.73,2.74,2.09,5.69,2.97,2.06,6.84,3.31,2.81,1.07,0.86,3.28,6.16,3.55,1.88,4.44,5.2,7.15,3.61,1.79,1.36,4.03,0.3,5.69,1.24,1.71,3.37,5.55,8.27,3.35,,5.86,2.15,0.74,2.93,2.29,3.88,5.57
December,,,4.86,2.54,4.37,3.34,0.27,4.4,2.44,7.26,2.06,0.4,0.54,0.44,7.12,3.65,3.2,4.44,3.77,1.06,1.44,1.95,3.42,2.1,2.06,3.5,3.01,3.38,4.37,1.23,2.33,2.74,2.84,,3.37,2.85,3.81,2.14,3.13,5.36,2.62
Total,,,28.51,31.03,35.43,32.03,27.01,36.46,29.75,28.54,24.82,21.85,,26.28,27.79,36.45,33.65,36.84,22.93,32.28,30.75,30.05,26.69,,22.59,25.23,36.62,23.5,28.56,22.73,32.42,,27.63,,,,,,,23.18,38.36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
