FULHAM-BISHOPS-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ241764,Long,-0.21457993,Lat,51.472962,Elevation,15,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.5,1.05,1.38,1.04,1.11,0.96,3.66,3.34,2.64,3.83,2.01,2.13,1.75,4.73,1.48,1.5,1.33,1.9,3.25,0.91,0.9,3.31,1.8,0.8,1.09,2.09,3.66,1.37,1.56,2.5,1.58
February,,,,,,,,,,0.28,0.53,1.54,0.13,1.48,0.2,2.12,1.39,3.82,0.41,0.96,1.14,0.98,0.8,1.5,0.82,1.38,2.44,1.4,1.34,0.82,3.15,5.48,0.75,1.24,2.18,1.39,0.32,2.87,2.49,0.06,1.78
March,,,,,,,,,,0,1.46,0.04,1.24,2.02,1.95,0.33,1.06,3.12,0.25,1.02,2.73,2.47,1.5,0.24,0.04,0.99,0.8,3.95,0.46,0.9,0.61,3.4,2.95,0.5,2.2,1.04,0.96,0.96,,1.59,1.94
April,,,,,,,,,,0.98,1.25,3.69,2.21,0.77,1.62,3.04,1.35,2.21,0.07,1.97,1.74,1.42,1.03,0.85,1.26,1.14,1.85,1.63,0.98,1.71,2.29,2.57,1.33,2.42,0.3,0.32,1.04,0.29,1.37,2.34,0.6
May,,,,,,,,,,1.19,3.06,2.59,4.1,1.61,0.4,1.17,0.69,2.46,1.33,1.41,1.16,1.66,2.87,1.47,0.6,2.37,3.79,1.32,1.85,2.21,1.83,1.95,1.79,1.36,4.05,4.52,0.23,1.27,2.43,0.6,1.76
June,,,,,,,,,,0.76,1.49,1.89,0.69,1.61,1.03,3.02,3.15,1.99,0.4,1.19,1.38,2,1.41,1.23,1.76,1.75,2.89,2.32,1.96,0.63,1.82,1.22,1.77,2.22,4.1,2.45,1.87,1.06,5.08,0.64,1.07
July,,,,,,,,,,1.47,2.23,2.61,2.84,2.7,1.76,0.76,2.71,0.57,0.87,1.39,2.8,2.8,1.71,1.63,1.73,2.66,1.36,1.88,1.03,1.5,3.02,1.01,0.53,3.43,2.34,1.03,4.71,2.83,2.09,1.12,3.79
August,,,,,,,,,,1.79,2.5,4.56,1.93,0.69,1.92,1.8,0.49,0.89,2.19,2.83,0.09,4.05,1.58,1.19,2.3,1.37,3.95,0.2,2.91,1.61,2.08,2.73,2.46,1.63,3.41,0.72,4.36,3.32,3.39,1.15,3.11
September,,,,,,,,,,0.16,3.14,3.12,1.78,2.48,1.4,2.95,3.01,1.72,2.25,0.96,1.25,0.48,1.03,1.66,2.51,1.37,3.29,1.44,1.23,0.63,2.73,2.47,2.75,2.04,1.83,1.78,2,2.44,,0.12,3.02
October,,,,,,,,,,2.65,1.02,0.68,5.09,1.33,0.95,2.11,1.69,2.51,2.16,4.15,2.45,0.6,3.32,2.47,2.72,2.08,1.12,0.25,1.91,5.32,0.36,1,2.8,3.13,2.31,2.63,1.91,1.85,,2.04,5
November,,,,,,,,,,5.27,3.79,2.1,1.18,0.8,1.65,3.37,2.99,1.32,2.8,3.9,6.91,1.25,1.97,1.32,3.67,0.15,3.25,1.1,1.72,2.1,4.87,5.12,3.52,0.86,3.46,0.62,0.41,2.28,1.82,2.4,3.26
December,,,,,,,,,,4.27,1.63,0.57,0.47,0.43,4.13,2.28,1.76,3.47,2.79,0.74,1.17,1.05,2.29,1.42,1.23,2.62,1.8,2.27,2.61,1.42,1.35,1.77,2.23,0.44,1.65,1.92,2.24,1.88,2.77,3.24,2.2
Total,,,,,,,,,,,24.6,24.44,23.04,16.96,18.12,23.91,23.95,27.42,18.16,24.35,24.83,20.89,21.26,19.71,20.12,19.38,27.87,19.66,21.25,19.76,25.01,32.03,24.68,20.07,28.92,20.51,23.71,22.42,,17.8,29.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
