CARSPHAIRN KNOCKINGARROCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX556971,Long,-4.273013,Lat,55.246885,Elevation,740,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5020/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,8.29,8.21,9.83,7.2,8.49,3.99,6.88,12.12,8.49,5.56,1.99,1.65,7.5,10.15,6.5,5.73,7.61,7.81,10.17,6.06,3.76,5.71,3.97,1.9,6.98,4.38,4.21,7.97,7.68,3.39,4.93
February,,,,,,,,,,,0.23,6.34,0.07,3.96,0.63,7.45,2.4,6.21,4.3,5.64,2.08,4.96,3.18,6.39,2.23,7.62,3.94,1.09,4.96,6.12,4.54,4,0.98,1.65,4.56,2.06,1.1,5.11,4.81,2.06,10.79
March,,,,,,,,,,,3.07,1.44,3.02,3.87,3.54,2.09,3.3,2.65,2.99,6.19,5.3,3.05,4.1,2.66,1.23,3.65,2.46,4.25,5.23,2.49,4.36,3.31,3.85,0.77,3.91,2.45,3.46,4.67,1.01,4.52,1.97
April,,,,,,,,,,,2.87,4.62,4.18,2.34,4.01,5.13,1.59,3.95,0.7,2.77,3.91,2.45,4.24,4.58,2.87,2.96,1.39,9,3.45,5.92,5.42,2.93,3.4,2.87,1.17,2.44,1.14,2.43,1.82,4.29,6.72
May,,,,,,,,,,,2.43,3.71,3.74,3.5,5.24,1.3,1.73,2.56,5.97,0.58,1.83,5.02,3.99,5.84,3.5,4.17,0.89,5.14,1.87,2.35,1.77,3.37,3.25,3.95,5.48,3.83,2.17,3.17,3.64,1.94,2.68
June,,,,,,,,,,,2.87,6.55,2.61,2.85,2.26,5.56,1.52,1.64,6.95,3.32,1.37,1.14,1.48,5.65,4.17,4.93,3.21,4.72,5.92,1.08,3.31,1.65,3.17,1.82,4.24,2.68,3.78,1.73,3.49,3.77,3.96
July,,,,,,,,,,4.09,5.5,5.67,5.42,6.37,3.15,2.83,5.34,5.5,5.69,6.24,5.77,3.28,5.21,2.18,3.51,4.37,4.54,4.48,3.36,2.28,5.89,2.22,3.42,6.25,5.34,1.77,6.62,5.29,5.13,5.88,5.41
August,,,,,,,,,,6.35,9.28,2.4,1.59,3.09,4.79,1.8,3.81,4.2,2.7,1.11,2.68,8.42,7.13,6.76,3.24,2.1,3.15,0.23,6.38,4.47,6.37,7.89,5.35,4.57,5.11,1.44,8.43,5.28,4.91,1.49,5.33
September,,,,,,,,,,0.98,4.27,1.73,7.44,1.78,8.53,7.12,6.14,1.99,4.84,2.83,6.1,3.27,7.81,4.02,6.72,7.39,8.56,6.23,6.13,2.35,12.11,5.15,3.14,7.74,7.64,5.59,5.1,4.38,6.55,1.94,4.19
October,,,,,,,,,,7.92,10.68,3.85,9.83,3.88,11.29,11.79,6.43,4.73,10.73,3.63,8.91,6.04,6.24,10.99,8.03,6.35,1.01,2.2,5.68,8.36,3.96,1.06,6.89,5.82,10.2,4.11,3.65,5.23,5.08,7.72,4.82
November,,,,,,,,,,9.89,6.78,16.04,4.27,2.94,1.41,7.74,6.44,1.66,9.85,9.34,8.25,5.38,1.65,5.07,8.77,0.59,8.86,7.86,4.48,8.32,4.34,10.69,4,7.44,10.93,4.23,2.49,3.02,1.96,8.35,11.12
December,,,,,,,,,,14.26,7.78,5.55,12.24,2.07,14.33,5.51,9.93,2.99,5.37,3.35,7.36,3.94,11.49,3.37,9.51,5.91,6.03,3.19,9.78,9.88,2.27,10.25,5.2,5.73,9.02,7.99,8.17,5.73,6.27,10.54,6.38
Total,,,,,,,,,,,64.05,66.11,64.24,43.85,67.67,62.31,55.51,50.2,68.58,50.56,55.55,48.6,64.02,67.66,60.28,55.77,51.65,56.2,67.41,59.68,58.1,58.23,46.62,50.51,74.58,42.97,50.32,54.01,52.35,55.89,68.3
