SOUTH-NUTFIELD-HALE-EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ306483,Long,-0.13078,Lat,51.21939,Elevation,260,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,1.23,4.97,1.15,1.82,1.04,2.28,1.4,2.46,4.08,0.72,3.89,1.42,1.34,3.18,3.58,3.09,2.51,3.67,1.78,2.79,3.03,2.91,2.21,3.68,1.28,3.02,1.82,2.25,2.11,2.13,1.4,4.98,4.9,3.39,4.83,2.51
February,,,,,,0.83,2.54,1.36,1.22,0.4,3.98,1.43,2.11,1.07,4.64,4.57,4.21,0.92,1.4,2.2,0.4,0.18,2.41,3.27,0.85,4.34,2.6,4.54,1.52,0.45,0.98,1.72,0.61,2.19,0.36,3.28,1.79,4.11,1.49,1.45,2.39
March,,,,,,3.81,1.51,0.95,2.83,3.24,1.13,2.01,3.87,2.93,5.16,0.72,4.1,1.81,0.83,3.89,1.5,1.25,1.89,1.89,1.67,0.95,0.53,3.09,2.09,0.03,1.86,0.87,1.43,3.28,2.4,0.53,1.44,3.43,0.41,1.52,2.91
April,,,,,,1.58,0.68,3.53,2.51,1.65,1.82,2.09,0.04,3.03,1.23,1.15,1.31,2.54,3.93,2.85,2.67,1.29,3.26,2.25,3.13,2.64,3.98,2.04,1.67,0.9,1.85,4.85,2.29,0.71,2.23,3.13,2.15,3.24,0.17,2.55,1.93
May,,,,,,0.62,1.33,2.1,2.01,1.59,2.24,1.68,1.21,2.74,0.97,2.98,3.01,1.79,1.71,0.12,1.15,1.37,0.94,2.65,3.29,2.39,1.62,1.08,2.01,1.91,2.98,2.88,4.21,2.46,0.63,1.92,0.57,2.03,2.25,1.79,1.37
June,,,,,,4.72,1.9,1.58,1.72,2.69,1.37,2.17,3.77,0.23,0.89,0.97,2.09,1.51,0.52,0.87,1.22,0.08,1.29,0.45,2.73,0.17,3.71,3.31,2.46,1.57,0.75,1.42,1.28,1.78,1.28,3.57,3.28,2.15,0.6,1.06,0.23
July,,,,,,0.95,0.61,1.18,3.11,3.17,2.51,0.23,1.25,2.59,2.27,3.98,1.1,4.14,4.57,1.99,4.38,0.19,3.61,3.63,4.51,4.2,1.96,2.49,1.81,2.6,2.87,,2.29,1.54,1.94,1.51,3.15,1.15,2.34,2.13,2.6
August,,,,,,2.5,1,2.63,3.84,2.42,2.25,0.45,5.48,1.87,1.44,1.83,3.41,5.13,1.03,2.28,1.31,1.6,2.43,1.85,3.54,2.65,2.27,4.27,3.47,2.5,3.62,,0.78,0.82,1.97,4.16,0.6,1,2.31,2.59,0.14
September,,,,,,2.16,1.36,0.45,1.35,2.56,0.67,1.49,3,1.66,1.02,2.07,1.58,2.29,4.81,0.99,4.62,0.67,1.61,1.53,3.39,2.53,0.85,5.41,0.76,0.4,3.89,1.99,1.7,2.86,1.81,4.25,2.35,2.75,2.83,1.75,1.6
October,,,,,,1.29,3.78,3.65,2.02,4.71,2.79,4.07,2.88,4.14,1.58,2.76,4.9,3.41,1.74,0.78,1.43,0.86,0.96,6.88,3.62,3.33,2.28,1.76,5.54,3.97,1.9,0.69,5.82,2.07,2.05,4.25,1.84,3.5,3.29,6.9,3.11
November,,,,,,4.5,4.84,2.27,1,0.88,3.39,5.16,2.45,2.68,3.76,2.74,5.36,1.61,2.12,1.98,1.66,1.68,1.91,1.77,3.15,3.06,5.64,2.7,2.59,5.92,4.61,,1.59,1.22,3.02,5.3,4.04,1.98,4.09,4.7,8.06
December,,,,,,0.6,2.12,3.52,2.78,3.86,3.84,6.66,3.48,1.33,7.69,6.89,2.91,2.16,2.43,4.43,2.39,1.76,3.95,2.87,3.72,3.21,0.45,4.45,3.37,6.71,2.17,0.57,0.63,0.45,7.02,3.52,2.9,3.7,3.44,1.7,1.7
Total,,,,,,24.79,26.64,24.37,26.21,28.21,28.27,28.84,32,28.35,31.37,34.55,35.4,28.65,28.27,25.96,25.82,13.44,27.93,30.82,36.39,32.5,28.8,37.35,30.97,28.24,30.5,,24.88,21.49,26.84,36.82,29.09,33.94,26.61,32.97,28.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in winter at 9am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in summer at 10am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 July Aug Nov adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 Jan corrected 6/7/43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Feb and total corrected 7/7/43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Station terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
