CHARING-PETT-PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ961491,Long,0.80597,Lat,51.207436,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.57,2.14,2.11,2.07,2.73,1.85,4.65,5.58,3.88,5.95,,,,,,,,,3.76,1.56,1.73,3.98,2.53,1.45,2.16,4.47,4.95,2.26,3.21,,3.19
February,,,,,,,,,,,1.67,3.11,0.8,2.27,0.2,3.78,2.13,4.2,1.03,1.31,,,,,,,,,1.79,1.17,5.03,6.89,1.16,1.83,2.5,2.18,1.97,4.52,2.98,,1.96
March,,,,,,,,,,,1.61,0.62,1.62,2.45,3.16,0.25,1.01,5.75,0.83,2.86,,,,,,,,,0.88,0.76,1.07,3.85,4.17,0.24,2.64,2.76,0.63,1.22,2.27,,1.97
April,,,,,,,,,,,1.79,5.29,2.72,1.58,2.55,3.44,1.92,2.53,0.94,2.67,,,,,,,,,1.26,1.59,2.95,2.27,1.21,1.57,0.24,0.28,1.15,0.38,2.02,,0.85
May,,,,,,,,,,,4.11,2.15,3.64,2.32,0.78,2.49,0.29,2.61,3.08,2.61,,,,,,,,,1.62,2.1,1.88,2.24,1.11,1.69,1.67,3.93,0.47,1.66,2.08,,1.82
June,,,,,,,,,,,0.9,1.01,1.12,2.71,1.32,2.11,3.81,1.77,0.72,2.16,,,,,,,,,2.73,0.73,1.56,2.21,1.19,2.76,3.6,2.42,2.84,1.05,4.53,,1.16
July,,,,,,,,,,,3.14,2.52,3.32,1.53,1.33,0.5,4.72,1.81,2.28,3.01,,,,,,,,,2.03,0.69,3.24,1.53,0.67,3.38,3.31,0.4,2.67,3.42,1.78,,3.42
August,,,,,,,,,,,3.24,3.05,0.51,1.02,3.07,3.52,1.18,1.16,1.93,1.82,,,,,,,,,3.07,0.85,1.8,4.11,4.05,2.03,3.58,2.15,5.63,2.25,3.82,,5.22
September,,,,,,,,,,,4.5,2.27,2.38,3.59,2.38,3.89,2.38,3.04,2.57,1.37,,,,,,,,,2.78,2.22,2.28,4.25,5.12,4.36,1.84,1.73,2.26,3.94,3.36,,3.03
October,,,,,,,,,,,2,0.59,7.79,1.83,1.69,3.92,2.82,3.48,3.69,9.05,,,,,,,,,1.36,7.85,0.46,1.67,2.69,2.86,2.34,6.02,1.27,1.2,5.02,,7.2
November,,,,,,,,,,6.16,5.27,4.5,1.25,1.93,2.99,5.45,5.15,1.57,3.02,5.99,,,,,,,,,1.68,4.68,6.58,4.98,4.47,1.97,6.27,1.08,0.99,3.87,3.04,,5.68
December,,,,,,,,,,5.8,2.51,0.58,0.56,0.65,5.92,4.45,2.62,5.57,3.8,1.8,,,,,,,,,2.89,1.62,2.26,3.12,3.49,0.92,1.86,2.86,3.79,2.46,2.71,,4.52
Total,,,,,,,,,,,33.31,27.83,27.82,23.95,28.12,35.65,32.68,39.07,27.77,40.6,,,,,,,,,25.85,25.82,30.84,41.1,31.86,25.06,32.01,30.28,28.62,28.23,36.82,,40.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: 1929 Jul-Oct values removed as are duplicates of old gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
