"GREENOCK WW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5314,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.30,12.20,6.00,8.80,7.30,5.20,10.10,9.80,14.20,2.60,9.70,
February,10.90,2.90,7.60,7.80,1.50,3.90,7.40,4.60,5.50,2.30,0.60,
March,8.20,10.50,2.90,3.40,1.40,2.40,7.20,5.40,7.30,1.30,4.60,
April,4.10,1.90,3.90,4.80,3.90,6.20,3.00,3.90,3.10,1.80,2.20,
May,9.80,3.50,6.40,3.10,6.10,9.40,3.40,4.20,2.00,6.90,2.90,
June,2.50,0.80,3.40,2.40,4.30,1.90,4.10,5.00,7.30,3.70,4.10,
July,4.50,5.70,4.20,6.60,5.80,2.00,3.70,5.70,5.10,6.90,4.60,
August,7.40,8.30,4.10,8.10,5.50,4.10,5.90,7.30,4.90,8.10,7.90,
September,4.50,3.90,5.10,11.90,9.10,3.80,5.40,10.80,6.50,2.60,5.30,
October,3.50,7.20,4.10,12.40,4.80,6.70,8.30,9.60,11.90,9.30,9.60,
November,7.40,4.10,4.40,5.50,5.80,1.50,9.70,10.10,11.60,9.60,9.00,
December,6.00,12.20,6.20,6.30,13.30,3.10,4.80,2.20,7.40,15.40,8.00,
Total,79.10,73.20,58.30,81.10,68.80,50.20,73.00,78.60,86.80,70.50,68.50,
Calc annual,79.10,73.20,58.30,81.10,68.80,50.20,73.00,78.60,86.80,70.50,68.50,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
