"SEAL KEMSING PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,384,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.53,3.34,3.90,1.87,2.55,2.57,3.90,2.62,4.10,1.15,3.40,
February,0.72,1.27,2.75,4.30,0.97,4.34,2.43,5.00,1.65,0.44,1.42,
March,1.32,2.00,2.20,2.12,1.52,0.93,0.30,4.36,2.16,0.01,1.56,
April,3.92,1.55,3.60,2.35,3.76,2.62,4.24,1.57,2.07,1.00,1.72,
May,0.72,1.58,1.44,2.82,3.12,2.35,1.00,1.20,2.00,1.02,2.75,
June,1.25,0.05,1.53,0.86,2.45,0.37,3.00,3.65,2.75,0.84,0.50,
July,4.19,0.30,3.34,1.90,4.22,3.75,1.56,3.35,1.86,1.34,2.40,
August,2.00,1.07,3.40,1.82,3.05,1.83,1.60,4.65,2.39,2.35,3.27,
September,4.04,1.07,3.06,1.93,3.50,2.83,1.26,5.16,0.50,0.18,4.55,
October,1.00,1.15,1.32,6.55,3.76,4.09,2.78,1.75,5.27,2.60,1.53,
November,1.35,2.28,1.87,2.09,3.56,3.08,6.40,2.62,3.45,7.50,5.45,
December,2.56,1.50,4.24,3.00,3.85,3.73,0.80,4.00,4.25,6.75,2.39,
Total,26.60,17.16,32.65,31.61,36.31,32.49,29.27,39.93,32.45,25.18,30.94,
Calc annual,26.60,17.16,32.65,31.61,36.31,32.49,29.27,39.93,32.45,25.18,30.94,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
