"LOCHGILPHEAD KILMORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR111,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,11.57,5.58,5.82,3.90,9.32,1.85,4.09,1.80,5.09,7.63,,
February,1.23,1.43,3.05,6.37,11.74,1.12,4.85,4.02,6.54,3.20,,
March,6.35,4.94,1.12,4.05,5.46,4.42,8.78,6.11,2.92,5.03,,
April,3.15,7.50,1.94,2.77,2.43,3.24,4.31,3.48,4.56,6.60,,
May,2.45,1.89,7.26,2.75,3.48,0.27,0.95,3.21,3.54,3.35,,
June,5.33,2.00,4.69,1.09,2.94,2.00,3.75,7.51,4.77,2.67,,
July,4.59,1.57,4.56,6.31,3.77,4.32,4.21,3.61,3.34,5.44,,
August,4.86,6.72,5.21,6.36,5.89,6.62,3.83,5.51,6.85,4.04,,
September,8.13,7.51,7.49,5.15,0.24,3.04,7.01,6.30,8.63,7.27,,
October,6.33,10.73,4.49,9.27,2.94,4.85,4.80,3.98,4.33,5.73,,
November,11.91,5.29,7.67,5.67,6.97,6.67,3.99,4.36,7.35,5.60,,
December,1.53,9.44,4.62,7.96,6.49,7.58,8.01,7.00,11.18,5.64,,
Total,67.43,58.60,57.92,61.65,61.67,45.98,58.58,56.89,69.10,62.20,,
Calc annual,67.43,64.60,57.92,61.65,61.67,45.98,58.58,56.89,69.10,62.20,,
Difference,0.00,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
