"KILMORY LOCKGILPHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR111,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,5.51,10.80,8.26,2.41,,
February,,,,,,,4.82,8.56,2.97,1.97,,
March,,,,,,,8.65,3.67,3.63,5.73,,
April,,,,,,,1.50,2.70,3.01,1.50,,
May,,,,,,,0.80,2.51,3.08,2.72,,
June,,,,,,,5.08,5.67,3.95,4.03,,
July,,,,,,,4.40,5.99,1.14,6.86,,
August,,,,,,,6.55,6.34,4.93,5.28,,
September,,,,,,,3.57,2.30,7.90,8.61,,
October,,,,,,,8.16,11.13,10.55,3.67,,
November,,,,,,,2.16,11.98,1.68,2.27,,
December,,,,,,,6.80,11.16,2.64,5.05,,
Total,,,,,,,58.00,82.81,53.74,50.10,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,58.00,82.81,53.74,50.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
