MANSFIELD-CARR-BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK542616,Long,-1.18957,Lat,53.14948,Elevation,357,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.74,4.83,1.5,4.27,2.09,1.59,2.36,2.17,1.73,3.98,4.11,2.61,5.49,2.63,3.85,2.89,3.86,2.84,1.92,2,2.49,5.04,1.01,0.76,1.85,1.8,0.57,1.75,1.94,3.8,1.66,2.64,3.33,4.81
February,,,,,,,,1.91,1.98,0.84,0.63,2.88,0.56,3.63,0.68,2.67,2.48,3.62,0.59,1.42,2.56,3.03,0.99,0.6,1.94,2.2,2.35,2.46,1.35,0.87,4.58,3.67,0.37,1.52,2.3,2.19,0.72,2.73,3.54,0.18,2.66
March,,,,,,,0.68,2.82,2.84,0.12,2.59,0.23,1.57,2.79,2.78,1.54,1.68,2.02,0.18,1.83,1.97,3.91,1.43,0.69,0.38,0.64,1.14,4.94,0.65,1.05,0.98,4.28,2,1.39,2.36,2.99,0.67,1.91,1.81,1.6,2.08
April,,,,,,,1.83,1.85,0.86,1.45,3.34,3.67,2.85,0.93,2.54,2.87,1.75,2.44,0.09,1.55,1.64,1.36,1.17,0.88,1.98,1.94,1.15,2.3,1.53,1.78,2.35,1.34,1.77,2.64,0.36,1.07,2.05,0.17,0.77,3.28,0.98
May,,,,,,,2.02,0.9,1.24,1.42,1.32,2.92,7.04,2.25,0.96,0.28,0.56,3,2.92,1.29,1.1,2.35,4.18,3.2,1.42,1.56,2.28,2.04,2.17,2.36,1.67,3.2,2.38,2.2,3.3,3.52,0.4,0.84,2.37,0.9,1.27
June,,,,,,,2.43,3.89,2.43,1.27,1.71,3.9,1.04,1.37,0.69,2.61,3.24,0.57,1.67,2.14,1.32,0.31,1.04,1.49,1.42,2.32,2.53,1.77,2.56,0.76,1.12,0.77,1.73,2.01,3.09,3.28,4.15,1.44,5.03,0.95,1.21
July,,,,,,,5.69,2.38,1.07,1.92,5.58,3.79,4.59,2.61,2.16,0.38,5.18,2.3,3.95,3.92,3.21,4.39,1.75,0.79,2.03,2.03,2.59,2.12,1.28,3.6,1.76,0.72,0.64,2.59,1.79,1.14,3,3.05,4.87,1.74,2.98
August,,,,,,,2.47,4.92,2.96,2.18,2.52,5.04,1.4,0.35,1.68,1.88,0.9,0.59,1.67,2.58,0.25,2.79,2.21,1.87,3.39,2.05,4.97,0.16,3.4,1.9,3.71,4.82,2.22,1.35,4.12,0.82,6.66,3.83,2.56,0.68,2.89
September,,,,,,,1.43,4.28,0.28,0.53,4.87,4.08,1.9,0.94,1.59,4.44,2.58,1.63,2.29,1,0.83,0.5,1.16,2.1,4.13,0.79,3.25,1.47,2.25,1.02,3.78,1.72,1.98,1.23,2.98,0.8,2.76,4.51,2.51,0.07,4.07
October,,,,,,,2.13,2.49,5.51,3.86,2.27,0.68,3.25,4.96,1.46,3.91,2.47,3.63,3.18,3.14,4.81,2.97,1.76,1.49,2.86,3.92,1.36,0.18,1.36,3.51,0.89,0.76,3.66,2.18,3.15,1.67,1.01,1.2,2.31,1.95,6.03
November,,,,,,,4,2.41,3.35,5.91,3.66,3.85,1.99,1.87,2,5.88,3.3,1.53,3.48,3.77,6.14,3.33,1.54,1.86,5.11,0.45,5.58,1.85,0.92,3.07,4.35,7.02,2.51,1.49,5.5,2.24,1.02,1.74,0.81,3.24,4.06
December,,,,,,,1.22,2.9,2.16,4.94,2.62,1.3,0.76,0.41,4.98,3.5,2.06,3.29,4.48,1.74,1.66,0.62,1.78,0.8,1.64,1.66,3.18,2.25,2.98,2.33,1.61,2.29,1.98,0.84,2.13,2.2,3.34,1.89,3.8,4.21,3.19
Total,,,,,,,,32.49,29.51,25.94,35.38,34.43,28.54,24.47,23.69,31.69,30.18,28.73,27.11,29.87,28.12,29.41,21.9,19.63,29.14,21.48,32.38,24.03,25.49,23.26,27.56,32.44,23.04,20.01,32.83,23.86,29.58,24.97,33.02,22.13,36.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
