"MANSFIELD (CARR BANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2624,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.74,4.83,1.50,4.27,
February,,,,,,,,1.91,1.98,0.84,0.63,
March,,,,,,,0.68,2.82,2.84,0.12,2.59,
April,,,,,,,1.83,1.85,0.86,1.45,3.34,
May,,,,,,,2.02,0.90,1.24,1.42,1.32,
June,,,,,,,2.43,3.89,2.43,1.27,1.71,
July,,,,,,,5.69,2.38,1.07,1.92,5.58,
August,,,,,,,2.47,4.92,2.96,2.18,2.52,
September,,,,,,,1.43,4.28,0.28,0.53,4.87,
October,,,,,,,2.13,2.49,5.51,3.86,2.27,
November,,,,,,,4.00,2.41,3.35,5.91,3.66,
December,,,,,,,1.22,2.90,2.16,4.94,2.62,
Total,,,,,,,,32.49,29.51,25.94,35.38,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,23.90,32.49,29.51,25.94,35.38,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,
