"PRESTONKIRK (SMEATON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5104,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.16,3.71,1.97,0.86,1.72,1.15,2.60,1.55,2.55,0.84,2.21,
February,1.59,0.26,1.99,2.98,0.76,3.37,2.40,0.79,1.59,1.12,0.93,
March,1.97,1.60,1.60,0.57,0.50,2.61,0.68,1.70,2.09,0.26,2.30,
April,1.73,0.80,1.57,1.76,0.66,2.28,1.78,0.95,0.68,1.70,1.16,
May,2.85,2.03,0.55,2.09,4.47,3.44,2.63,1.77,1.07,1.59,0.92,
June,0.87,0.66,1.84,0.93,1.53,0.70,2.86,2.75,4.34,1.99,1.31,
July,2.51,1.81,3.11,1.31,4.45,1.87,3.91,3.48,2.15,2.20,4.61,
August,4.49,4.48,1.72,3.94,3.25,2.08,1.85,6.45,3.87,5.91,5.16,
September,1.06,1.26,2.17,1.76,3.26,4.07,5.05,5.73,2.13,0.84,4.95,
October,1.33,3.09,2.51,1.54,3.74,1.28,3.22,2.46,2.53,2.34,1.45,
November,1.98,1.46,0.88,3.31,1.42,1.18,2.66,2.09,2.92,2.90,3.43,
December,2.62,1.82,1.72,2.66,1.88,3.20,0.39,3.19,1.48,2.99,1.16,
Total,25.16,22.98,21.63,23.71,27.64,27.23,30.03,32.91,27.40,24.68,29.59,
Calc annual,25.16,22.98,21.63,23.71,27.64,27.23,30.03,32.91,27.40,24.68,29.59,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
