"ASFORDBY HILL (IRON WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2514,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.82,1.09,2.58,1.32,2.64,1.66,3.89,1.19,2.73,
February,,,1.76,3.62,0.68,2.06,1.91,1.90,1.31,0.67,0.51,
March,,,1.68,1.49,0.42,0.74,0.29,2.07,1.31,0.15,1.56,
April,,,3.45,1.81,1.52,1.01,1.51,2.43,0.51,1.26,3.33,
May,,,1.23,1.74,3.10,2.13,2.60,0.84,1.61,1.64,4.17,
June,,,1.04,0.58,2.35,0.04,2.75,5.27,4.05,1.58,0.69,
July,,,4.16,3.76,2.27,2.00,3.18,2.19,1.55,1.43,3.61,
August,,,6.76,1.65,1.92,0.95,2.70,4.02,2.97,1.54,2.20,
September,,,1.55,2.26,2.19,2.80,1.71,4.40,0.32,0.79,4.34,
October,,,0.99,2.28,4.17,2.56,2.26,1.68,3.55,2.72,2.02,
November,,,0.79,1.62,1.90,1.80,3.22,2.75,2.68,5.14,2.75,
December,,,2.92,2.21,1.86,2.02,0.76,2.66,1.57,3.71,1.98,
Total,,,29.15,24.11,24.96,19.43,25.53,31.87,25.32,21.82,29.89,
Calc annual,0.00,0.00,29.15,24.11,24.96,19.43,25.53,31.87,25.32,21.82,29.89,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
