"ASFORDBY HILL (IRONWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2514,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.98,2.41,3.86,2.49,1.37,1.84,1.75,4.02,1.05,1.01,,
February,2.19,0.99,0.66,2.01,1.59,3.50,1.96,1.46,0.65,3.37,,
March,3.29,1.54,0.86,0.35,0.63,0.94,4.34,0.53,1.47,0.77,,
April,1.68,1.33,0.97,2.08,1.63,1.27,1.79,1.00,2.35,1.67,,
May,2.28,3.10,2.30,0.77,2.10,1.50,1.00,2.08,2.35,2.19,,
June,1.24,0.63,2.92,1.78,2.81,2.56,1.44,1.68,0.30,1.14,,
July,3.98,3.20,1.55,1.95,3.00,1.20,2.02,1.07,1.77,1.72,,
August,3.97,1.86,1.68,2.68,3.02,4.07,0.37,2.91,1.69,1.62,,
September,0.60,0.88,2.28,4.23,1.14,3.52,0.79,2.76,1.63,2.99,,
October,2.72,2.58,2.40,2.55,2.92,1.31,0.22,2.09,3.94,0.81,,
November,2.98,1.94,1.63,3.13,0.33,5.03,1.19,1.36,2.39,3.60,,
December,0.83,1.69,0.85,1.03,1.80,2.27,1.96,3.38,1.47,1.05,,
Total,28.74,22.15,21.96,25.05,22.34,29.01,18.83,24.34,21.06,21.94,,
Calc annual,28.74,22.15,21.96,25.05,22.34,29.01,18.83,24.34,21.06,21.94,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
