PERTH (WELLSHILL CEMETERY) MWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO101239,Long,-3.458097,Lat,56.39877,Elevation,77,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.22,3.65,1.3,2.76,2.62,3.45,3.82,4.08,1.94,2.89,2.92,5,2.85,6.25,0.97,2.33,2.5,2.7,1.55,2.78,0.92,4.38,3.49,4.7,3.33,1.53,3.02,3.37,3.85,2.34,3.35,2.95,3.5,4.37,1.98,2.26,3.48,2.08,0.55,2.26,1.75,3.13,3.93,1.79,1.06,4.22
February,,,,,,5.19,4.25,0.7,2.67,1.49,2.93,0.32,2.84,4.46,0.86,3.16,4.81,1.32,2.28,1.48,1.26,2.09,0.16,3.72,0.21,1.9,3.12,2.94,0.58,2.75,1.87,4.04,1.2,1.77,0.87,3.28,1.5,2.12,3.2,1.9,2.69,3.28,0.51,0.8,3.31,1.95,1.16,3.67,2.52,0.75,2.76
March,,,,,,1.25,3.12,2.73,0.99,2.22,2.06,2.58,1.96,0.99,0.75,1.42,1.49,2.39,4.53,0.61,1.68,1.19,2.53,1.33,3.38,1.16,1.96,3.12,0.62,1.93,2.86,2.2,1.81,0.83,0.19,1.3,2.17,4.17,1.06,1.44,2,1.65,1.8,0.72,2.49,1.33,1.88,2.03,2.69,1.55,2.1
April,,,,,,1.17,1.65,1.49,0.97,2.11,2.03,0.88,2.23,3.05,1.46,2.69,1.76,0.92,0.65,0.87,1.29,2.16,2.83,0.8,4.54,3.4,0.55,1.57,0.14,1.38,2.13,1.47,1.92,1.18,2.09,1.3,0.39,3.61,1.28,1.38,2.16,2.03,1.5,2.03,1.52,0.85,0.8,0.72,1.23,2.41,2.18
May,,,,,,1.38,3.93,2.15,3.19,1.16,2.93,1.57,1.17,0.77,5.77,3.85,2.06,1.95,1.63,2.35,1.14,3.2,2.74,1.42,1.61,0.44,0.36,2.14,3.54,1.31,1.04,3.19,3.03,3.04,1.93,4.19,1.41,4.23,2.86,2.09,1.58,1.74,2.35,1.67,5.32,2.1,0.96,1.78,2.42,0.69,3.16
June,,,,,,1.84,2.11,1.86,0.34,1.14,0.98,0.53,2.38,0.71,2.29,0.29,2.91,2.85,3.68,1.44,1.88,4.48,1.07,1.1,1.54,2.71,1.79,1.54,2.97,1.94,0.39,0.89,1.11,2.87,2.54,2.78,2.31,3.02,3.56,1.8,1.56,2.21,2.35,1.74,2.11,1.74,2.48,0.93,2.97,1.72,2.06
July,,,,,,2.45,9.44,1.18,4.68,0.71,2.26,2.63,3.26,2.26,5.06,1.68,2.58,3.5,0.83,3.54,2.77,3.96,2.54,2.72,3.76,0.74,4.39,3.91,3.13,3.58,6.15,3.25,2.02,2.78,2.03,2.41,3.08,3.81,4.44,2.13,4.06,2.99,2.21,3.98,2.81,1,4.03,4.23,5.45,4.25,2.87
August,,,,,,4.8,2.99,5.67,3.57,1.47,3.41,5.04,1.47,4.55,3.58,1.99,1.77,5.36,3.61,3.02,4.05,2.41,0.99,0.65,3.35,2.22,1.61,3.94,1.42,1.75,0.94,3.03,2.94,4.83,2.36,2.39,3.56,0.09,7.86,2.57,3.6,4.08,2.74,1.71,3.64,0.84,4.84,5.28,4.18,0.53,4.02
September,,,,,,1.86,1.4,1.11,3.88,1.02,1.27,1.47,1.32,3.06,3.63,3.24,3.21,4.21,2.84,0.4,4.53,1.27,1.79,1.19,3.14,4.49,3.34,1.22,3.4,2.13,2.13,0.98,3.12,3.16,2.9,3.67,4.28,2.96,2.98,1.16,6.73,2.29,0.9,2.54,3.78,1.49,4.35,1.61,2.75,0.56,2.52
October,,,,,,2.54,6.81,2.87,3.5,0.69,1.94,3.17,2.25,2.7,3.62,2.39,4.66,4.83,3.74,3.61,2.76,0.83,5.97,3.29,3.04,4.99,2.24,3.57,5.47,4.22,4.05,2.8,1.98,5.02,2.78,4.33,0.31,2.05,3.47,3.91,1.57,0.7,2.45,1.16,6.24,2.17,2.1,2.01,2.05,2.25,5.66
November,,,,,,1.92,4.51,2.99,1.6,5.81,2.55,2.03,1.95,2.24,1.81,0.58,6.13,2.37,2.73,3.22,3.58,5.32,1.2,2.17,0.49,4.36,2.22,0.46,4.28,4.4,4.58,2.54,0.44,1,4.85,0.8,5.26,2.51,1.6,2.49,2.87,6.88,1.61,3.67,4.81,1.89,0.55,1.29,1.1,4.82,3.54
December,,,,,,6.27,3.7,1.89,1.59,3.88,3.36,2.77,2.45,2.19,4.73,3.39,0.31,1.68,3.11,4.07,3.55,1.26,4.44,1.04,4.01,2.25,4,2.85,2.23,1.56,2.19,1.52,2,1.78,2.67,4.26,3.17,1.68,4.85,3.34,1.3,2.89,2.45,3.67,3.91,5.82,3.83,4.68,6.06,6.1,2.93
Total,,,,,,32.89,47.56,25.94,29.74,24.32,29.17,26.81,27.36,28.92,36.45,27.6,36.69,34.23,35.88,25.58,30.82,30.67,28.96,20.98,31.85,29.58,29.96,30.75,32.48,30.28,29.86,28.93,24.94,32.11,27.55,34.06,30.39,33.75,41.53,26.19,32.38,34.22,22.95,24.24,42.2,22.93,30.11,32.16,35.21,26.69,38.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge move Dec 1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from Laurel Bank pprox 1 mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
