BOURNEMOUTH PLEASURE GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7642,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.04,4.04,5.35,1.50,3.43,4.92,3.24,2.02,4.42,1.04,2.75,
February,0.63,0.64,2.61,6.43,0.33,3.93,1.96,2.60,1.48,1.34,0.76,
March,2.46,1.48,2.49,1.56,1.57,0.91,0.54,2.58,2.48,0.11,0.82,
April,3.16,1.11,5.43,3.71,2.61,2.27,2.89,1.94,1.64,0.91,1.84,
May,1.33,1.37,0.65,2.04,3.21,2.73,1.88,0.74,0.92,1.59,1.39,
June,2.63,0.45,1.21,0.39,1.95,0.00,2.12,1.85,1.96,1.33,0.32,
July,5.74,0.27,4.08,0.49,3.40,2.92,1.26,2.26,1.17,1.56,0.80,
August,1.27,2.38,3.27,2.75,2.39,2.89,0.70,3.16,2.27,1.11,1.77,
September,1.23,1.05,1.78,3.38,3.36,2.60,0.59,5.25,1.73,0.32,2.32,
October,3.17,1.01,1.45,5.57,4.19,2.86,4.14,1.69,5.58,3.44,1.88,
November,1.70,1.90,2.94,1.89,3.39,2.04,6.99,2.81,2.89,4.39,3.56,
December,3.71,1.83,5.52,3.44,4.40,3.38,0.76,3.21,3.36,3.61,2.36,
Total,32.07,17.53,36.78,33.15,34.23,31.45,27.07,30.11,29.90,20.75,20.57,
Calc annual,32.07,17.53,36.78,33.15,34.23,31.45,27.07,30.11,29.90,20.75,20.57,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
