AMBLESIDE GALE HOUSE then MARKET SQUARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY377042,Long,-2.96183,Lat,54.42939,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,-999,2.3,8.48,13.09,11.18,5.44,5.15,11.51,9.89,4.6,14,3.6,11.45,7.23,12.36,6.21,8.14,9.45,7.53,8.04,14.03,4.26,9.85,9.76,13.04,16.77,9.47,7.27,8.03,9.11,11.98,9.89,20.52,3.61,13.05,8.73,14.99,9.93,11.98,3.48,10.36,10.81,13.17,12.11,5.84,2.47,9.42,14.67,12.08,7.29,13.08,9.87,14.68,,
February,,,,,,,-999,8.23,8.39,6.65,7.87,2.29,3.62,11.12,6.79,5.47,5.76,5.94,5.09,4.52,12.03,12.46,6.36,6.34,12.04,13.58,8.27,1.85,11.95,1.89,10.05,0.23,8.07,10.39,1.1,9.69,11.66,5.23,9.34,2.26,0.63,7.59,0.19,8.55,0.66,13.8,3.95,12.1,4.74,10.56,3.45,10.22,2.74,5.19,4.74,10.49,6.19,1.79,7.16,,
March,,,,,,9.33,11.36,12.41,2.66,6.05,0.61,5.95,4.97,11.32,6.6,6.02,5.69,7.6,7.21,5.69,4.72,3.42,10.62,10.36,7.68,4.1,2.5,4.77,3.08,8,9.75,12.15,5.47,2.88,2.18,2.14,4.63,8.31,7.59,1.21,4.08,1.23,5.76,6.43,5.94,2.55,4.32,4,5.24,6.12,8.22,4.72,6.48,2.76,0.89,4.77,4.96,11.21,6.5,,
April,,,,,,4.78,2.95,3.92,6.58,8.2,5.54,4.19,3.35,2.6,7.5,6.72,2.24,3.89,3.88,5.08,4.92,5.37,2.3,8.75,2.28,4.45,4.47,2.85,1.42,3.69,6.85,1.63,3.28,5.92,3.61,7.39,3.87,4.16,3.35,3.37,2.83,3.11,6.79,2.81,5.21,5.55,1.47,4.04,0.97,3.43,3.14,2.11,4.36,4.85,5.04,4.34,1.95,10.53,3.4,,
May,,,,,,1.58,0.76,3.11,3.24,5.83,4,1.6,3.67,5.07,4.16,3.26,8.6,6.91,5.58,3.74,3.2,3.02,2.88,4.28,2.83,2.4,4.65,4,2.42,1.69,8.28,4.78,4.13,4.69,7.11,8.5,3.08,3.38,1.18,4.21,2.56,4.9,5.22,3.26,5.73,0.64,1.25,2.7,6.83,1.23,1.33,4.3,5.44,7.63,3.75,5.66,1.56,4.48,2.97,,
June,,,,,,3.85,4.74,5.54,4.41,1.64,5.84,3.5,1.32,2.62,3.12,3.98,2.18,11.1,3.85,3.25,4.04,5.99,8.35,6.01,1.72,1.17,4.35,4.01,2.68,2.82,3.98,0.3,3.53,2.23,4.37,0.16,4.01,4.99,8.11,3.51,2.58,8.27,2.85,2.44,3.14,6.33,6.6,3.38,9.26,5.13,1.03,0.55,1.08,5.18,5.95,5.05,7,4.68,9.38,,
July,,,,,,7.19,7.23,3.35,1.8,3.89,2.26,1.59,3.34,5.88,3.62,3.04,4.2,3.02,4.54,7.35,5.36,1.18,6.04,1.02,4.75,6.36,3.4,2.13,6.92,2.22,9.42,3.81,8.12,5.55,6.53,2.13,5.43,5.32,8.84,6.7,4.66,6.08,7.98,5.26,1.81,3.24,6.7,3.99,10.47,9.64,6.8,1.56,5.14,6.11,4.5,5.16,5.99,4.18,3.39,,
August,,,,,,7.85,4.26,8.57,11.87,1.72,9.09,6.99,5.35,10.1,5.16,5.94,7.19,6.95,6.98,3.94,10.44,6.46,8.86,2.53,7.08,4.21,3.67,10.94,5.81,4.96,4.44,9.92,6.78,14.61,5.43,5.89,7.2,7.58,10.85,8.59,9.95,4.35,1.52,4.68,7.37,4.39,4.39,4.1,4.35,2.4,2.36,7.73,7.92,11.45,4.83,2.97,8.41,0.21,8.27,,
September,,,,,,4.05,15.01,6.74,3.97,8.13,6.12,5.09,3.05,7.75,4.62,4.81,2.94,1.48,8.72,4.4,0.88,5.91,3.05,2.83,4.04,1.45,3.35,7.67,15.53,7.7,4.24,2.3,5.64,8.87,10.75,7.67,7.62,10.03,5.48,3.13,4.34,3.12,8.54,1.1,10.49,13.2,8.92,5.39,4.71,3.83,6.6,2.08,6.84,8.63,9.43,8.55,13.15,6.07,8.81,,
October,,,,,,5.7,8.36,5.15,7.93,7.39,9.68,7.26,6.61,16.62,4.47,4.92,10.26,9.15,3.78,12.67,4.59,7.6,10,5.06,2.74,2.34,14.24,12.64,11.97,2.51,3.43,4.23,3.66,15.13,7.13,10.71,7.09,9.02,15.43,9.99,14.47,6.37,11.11,5.59,11.6,13.19,7.76,3.76,19.61,4.45,9.72,9.21,9.94,9.77,8.74,9.9,2.32,1.99,6.36,,
