HARTLAND-ABBEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS246249,Long,-4.5007,Lat,50.9969,Elevation,222,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,4.88,3.14,5.88,3.6,2.44,2.07,5.7,3.78,2.71,3.06,4.03,3.77,1.34,2.08,2.05,6,5.01,2.47,2.16,5.16,5.16,1.6,6.13,1.84,1.9,1.78,3.89,0.25,3.17,6.91,2.16,2.71,2.07,1.19,4.85,5.28,4.62,4.6,3.96,2.02,4.63,3.12,6.09,5.76,,,
February,,,,,4.15,3.95,1.7,0.81,1.62,3.82,0.91,0.08,2.47,4.58,3.35,0.59,0.99,5.45,1.87,3.15,6.88,1.67,1.25,2.32,5.22,1.49,4.71,1.63,2.6,0.45,4.07,1.72,2.4,1.17,4.2,5.9,7.04,1.7,2.35,3.83,1.17,0.27,3.74,7.54,0.91,5.73,2.62,,,,
March,,,,,4.07,1.64,3.78,1.7,4.92,5.1,1.15,2.61,1.24,0.78,2.77,3.03,3.05,4.89,1.22,0.92,1.59,2.48,3,5.54,1.87,4.12,1.67,0.88,3.35,3.38,0.62,2.47,5.73,5.02,5.73,0.88,4.06,3.13,1.36,3.88,4.85,3.46,3.31,1.25,1.59,0.66,0.51,,,,
April,,,,,1.75,2.85,1.93,1.23,1.98,1.61,3.21,2.34,2.4,0.51,2.1,2.1,1.06,3.77,1.9,3.44,1.77,3.66,1.63,1.8,1.75,2.92,1.29,5.42,1.86,2.18,2.59,1.81,0.27,4.55,1.76,1.36,0.93,1.74,1.82,1.96,4.38,0.96,3.73,2.12,2.76,2.31,1.4,,,,
May,,,,,1.5,2.77,3.85,1.45,1.52,3.06,2.85,3.04,1.51,2.27,3.03,0.61,0.07,1.74,4.76,2.47,1.75,0.76,1.84,1.95,3.05,0.12,3.47,3.08,1.55,1.33,2.47,0.87,0.81,2.82,1.45,2.57,1.77,2.17,1.29,1.29,2.38,1.72,1.65,1.62,2.51,4.37,1.4,,,,
June,,,,,1.06,2.93,1.77,0.13,3.28,0.25,3.95,1.72,2.27,1.07,2.05,1.75,1.73,2.36,3.21,1.59,4.29,3.77,3.71,1.59,1.12,1.47,1.32,3.01,0.81,1.45,2.91,2.76,5.08,1.62,1.93,1.65,1.83,3.82,1.53,1.28,2.75,0.04,1.43,1.03,1.53,0,1.13,,,,
July,,,,,3.34,1.61,3.01,2.47,3.1,2.72,3.4,3.18,1.76,5.53,4.39,3.37,1.61,2.49,0.79,1,1.16,1.53,3.12,3.41,4.1,2.07,1.55,1.6,2.71,2.34,2.37,0.38,2.53,0.54,4.22,4.59,0.93,3.63,4.77,1.04,5.81,0.89,3.06,3.08,4.55,3.15,2.78,,,,
August,,,,,3.75,2.68,1.61,1.2,3.81,3.52,4.47,7.03,4.7,2.22,4.24,3.16,1.98,5,3.87,2.81,2.41,3.5,2.62,5.38,3.06,3.64,2.32,2.7,3.77,2.16,4.47,2.84,7.66,1.05,5.32,1.8,2.1,5.51,2.32,2.69,2.73,2.93,3.2,3.01,4.06,4.47,2.93,,,,
September,,,,,3.21,6.49,2.88,5.25,2.9,2.4,2.4,6.15,4.14,3.48,2.26,0.66,6.42,5.15,1.75,3.36,2.01,2.66,3.04,3.54,3.37,1.67,1.11,1.03,1.78,2.07,0.19,2.55,0.74,2.38,2.32,1.14,2.64,2.73,7.41,1.57,3.42,2.3,2.67,3.16,4.36,3.76,1.16,,,,
October,,,,,2.19,6.49,6.4,4.03,2.05,4.97,3.84,9.33,4.14,5.54,6.1,6.78,4.94,1.39,6.11,5.94,5.23,3.96,3.63,11.43,3.48,1.94,5.12,5.71,2.09,6.45,6.15,3.41,4.96,3.97,2.52,3.85,6.32,6.1,2.83,1.81,6.2,1.83,1.64,5.37,5.96,4.23,2.23,,,,
November,,,,,3.38,4.16,4.67,4.79,7.14,3.1,5.26,4.13,4.76,2.54,7.68,5.19,1.47,3.03,2.89,3.43,6,1.48,4.51,3.09,3.23,5.32,3.17,3.27,2.13,1.78,5.64,4.31,2.77,4.65,3.81,2.89,5,3,3.27,3.67,2.7,4.04,1.88,4.74,2.87,3.41,7.19,,,,
December,,,,2.26,5.75,2.39,6.43,3.3,5.1,3.04,3.29,5.26,3.41,5.11,4.31,5.45,7.14,5.35,5.4,3.67,5.61,6.57,2.7,4.43,3.23,1.32,3.23,5.37,4.28,5.35,5.51,6.39,6.02,3.09,5.81,7.84,4.8,1.26,5.66,6.1,3.12,2.78,5.56,4.64,5.59,3.76,0.98,,,,
Total,,,,,39.03,41.1,43.91,29.96,39.86,35.66,40.43,48.65,35.51,36.69,46.31,36.46,31.8,42.7,35.82,37.78,43.71,34.51,33.21,49.64,38.64,27.68,35.09,35.54,28.83,30.72,40.88,29.76,42.14,37.77,41.23,37.18,39.49,35.98,39.46,34.4,44.13,25.82,35.83,39.58,41.32,38.97,30.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exact location not known - NGR is for kitchen garden as in walled space near vinery which taken to be one of the glasshouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Gauge moved to Hartland Fosfelle about 1.25 miles SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
