BUDBY-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK604702,Long,-1.096745,Lat,53.225421,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2628/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,1.72,1.75,1.42,3.64,3.74,1.93,4.39,2.68,3.65,2.8,3.83,2.54,2.01,2.12,2.55,4.22,0.91,0.8,1.89,1.78,0.62,1.05,2.2,4.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,2.34,0.6,2.29,2.52,2.84,0.94,1.26,2.53,2.69,1.28,0.49,2.14,1.62,2.21,1.88,1.32,0.76,4.58,3.3,0.26,1.41,2.54,2.86,0.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,2.28,2.45,0.65,1.34,1.9,0.18,1.94,1.84,4.2,1.55,0.62,0.45,0.55,0.9,4.56,0.71,1.19,0.77,2.85,1.77,1.23,1.89,2.9,0.68,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,0.72,2.17,2.54,1.44,2.25,0.09,1.55,1.79,1.41,1.03,1.02,1.7,1.23,1.09,2.32,1.27,1.76,1.89,0.9,1.1,2.26,0.28,0.69,1.85,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,1.7,0.83,0.5,0.69,3.28,2.32,1.14,1.14,1.43,3.66,2.97,1.51,1.39,1.71,1.07,1.94,1.46,1.78,2.88,2.06,1.97,2.88,2.44,0.31,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,0.84,0.78,2.22,3.47,0.97,1.63,1.64,1.16,0.33,1.09,1.53,1.57,1.96,2.78,2.06,2.03,0.74,1.08,0.91,1.87,1.52,2.72,2.24,4.28,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.92,1.45,0.48,4.27,2.15,3.66,3.71,3.93,5.05,1.71,0.87,1.55,1.74,1.8,1.53,0.88,4.05,1.9,0.69,0.73,2.26,1.51,0.71,3.11,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,0.34,1.27,1.16,1.15,0.73,2.85,3.33,0.32,2.48,2.38,1.66,4.13,2.25,3.67,0.26,2.61,1.91,2.98,4.47,1.87,1.5,4.39,0.27,6.58,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,1.46,1.06,1.25,4.13,1.75,1.29,1.4,0.82,0.99,0.34,1.63,2,3.4,0.95,2.65,1.15,1.93,0.99,2.22,1.22,2.13,1.1,2.09,0.59,1.84,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,2.72,3.82,1.33,3.27,2.19,3.58,2.33,3.11,4.93,3.2,1.92,1.17,2.75,3.44,1.08,0.39,1.23,3.29,0.93,0.82,3.17,2.32,2.88,1.81,1.08,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
