LINLITHGOW GRANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT000787,Long,-3.60462,Lat,55.990805,Elevation,440,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,2.12,3.4,2.95,1.32,3.14,1.45,4.16,2.77,3.55,5.32,3.29,2.02,2.71,3.28,3.77,2.71,6.16,1.37,4,1.96,3.94,2.76,3.06,1.51,4.8,3.47,5.13,3.92,1.45,1.63,3.77,3.1,2.74,3.4,3.04,3.03,5.66,2.68,1.98,3.47,2.28,0.66,2.95,2.35,1.89,4.67,1.91,0.91,3.01
February,,,2.63,1.83,2.56,2.65,3.73,0.7,3.11,2.29,4.12,0.38,2.44,3.7,0.58,2.48,3.72,1.44,4.25,1.41,0.88,2.08,0.07,2.32,0.19,2.81,2.73,4.37,0.87,3.24,0.91,3.03,1.48,1.95,0.77,3.63,2.32,2.02,2.96,2.18,2.79,1.97,0.54,0.93,2.11,2.15,1.72,2.98,3.22,0.82,2.69
March,,,3.01,3.23,3.77,2.6,4.03,1.75,1.17,2.63,2.99,3.49,1.42,0.94,1.14,2.46,1.67,2.22,2.71,0.32,2.32,1.5,2.5,1.35,2.82,1.39,2.12,1.71,1.28,2.55,2.52,2.91,1.51,1.78,0.67,1.69,2.24,4.31,1.86,0.9,2.8,2.73,1.89,0.53,2.47,1.63,1.41,2.17,1.86,1.09,2.05
April,,,0.41,2.76,1.15,1.39,1.76,1.96,0.77,1.81,1.29,0.87,2.16,2.81,1.37,3.23,1.53,1.13,0.78,1.87,0.88,2.39,2.85,1.24,3.74,3.25,1,1.65,0.23,1.73,2.34,1.55,2.33,1.08,2.06,1.22,0.45,3.59,1.99,1.67,2.06,1.98,1.02,2.07,1.66,0.62,0.63,1.38,1.35,2.14,1.65
May,,,1.04,1.61,2.39,1.57,4.98,2.17,2.79,0.53,3.24,1.84,1.46,0.7,5.72,5.69,2.81,2.08,1.81,2.24,1.31,3.16,3.03,1.9,1.57,0.59,0.92,2.43,4.49,1.02,1.6,6.63,1.93,3.69,2.48,4.72,2.42,3.08,1.96,2.01,2.03,2.36,1.38,1.98,4.2,2.95,1.25,2.67,2.98,1.01,2.46
June,,,3.85,2.37,0.54,1.73,2.66,2.15,0.45,1.63,1.46,0.26,1.71,1.02,2.59,0.43,3.12,3.43,5.21,2.14,2.05,5.27,1.24,1.45,2.58,3.78,1.59,1.32,3.14,1.68,0.48,0.5,1.4,2.65,2.5,2.72,2.33,3.42,4.47,0.95,1.54,1.85,2.52,1.45,2.36,0.94,3.3,1.75,4.14,1.74,1.38
July,,,2.29,0.79,2.87,2.53,4.07,2.16,2.8,0.98,3.14,2.16,3.19,2.76,3.61,1.58,3.98,3.6,1.87,2.64,3.09,4.56,4.04,4.48,3.78,1.62,3.82,4.02,3.29,3.62,5.9,2.44,2.14,2.06,2.39,3.85,3.13,3.1,3.21,2.16,5.53,6.91,2.16,5.18,2.14,0.74,4.65,3.52,5.88,3.67,2.9
August,,,4.24,0.87,1.94,4.19,3.99,4.78,1.75,2.07,5.86,5.65,1.4,4.54,2.37,3.06,1.48,5.82,4.32,4.19,5.7,4.61,0.5,0.97,3.52,2.74,1.72,5.09,1.69,1.49,1,3.22,2.45,4.73,3.86,2.56,3.84,0.03,7.56,3.36,5.58,5.29,3.65,2.54,4.18,1.13,5.52,2.9,3.84,0.75,3.82
September,,,2.72,2.53,0.57,2.82,1.31,1.1,5.02,2.23,1.55,2.03,1.64,2.67,3.35,3.2,2.78,5.41,2.75,0.56,3.71,1.38,3.23,1.04,2.73,4.48,3.36,1.81,2.52,1.93,2.53,0.9,4.01,2.6,4.55,4.43,4.63,2.38,3.73,1.07,6.09,1.84,2.17,3.18,3.84,1.82,3.92,1.99,3.74,0.69,1.67
October,,,2.95,1.35,1.9,3.11,5.8,3.32,3.78,1.15,1.02,3.92,1.49,2.74,2.65,2.31,4.46,3.93,4.33,3.81,4.14,2.3,4.91,2.55,4,6.41,2.34,4.63,5.94,2.54,4.15,3.58,2.36,4.73,3.72,4.4,0.72,1.55,2.47,4.92,2.2,0.5,2.08,1.5,8.34,1.69,1.83,2.51,1.95,2.3,4.21
