"NEW MILTON, WOOTTON HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6846,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.38,,,,,,,,,,
February,,0.18,,,,,,,,,,
March,,1.68,,,,,,,,,,
April,,1.31,,,,,,,,,,
May,,1.44,,,,,,,,,,
June,,0.43,,,,,,,,,,
July,,0.71,,,,,,,,,,
August,,1.85,,,,,,,,,,
September,,0.85,,,,,,,,,,
October,,1.02,,,,,,,,,,
November,,2.48,,,,,,,,,,
December,,1.77,,,,,,,,,,
Total,,18.10,,,,,,,,,,
Calc annual,0.00,18.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
