KIRKBY MALLORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2500/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.39,4.04,4.53,2.42,1.90,,,,,,,
February,3.23,1.27,1.01,1.68,2.21,,,,,,,
March,2.07,1.86,1.12,0.11,0.63,,,,,,,
April,1.38,1.65,0.96,2.18,1.03,,,,,,,
May,2.60,3.09,2.65,0.59,2.58,,,,,,,
June,1.03,0.17,2.45,1.65,3.26,,,,,,,
July,4.62,1.93,1.20,2.54,2.96,,,,,,,
August,3.93,2.05,1.57,1.85,1.34,,,,,,,
September,0.37,1.03,1.60,4.47,0.68,,,,,,,
October,2.71,3.51,2.46,2.85,4.21,,,,,,,
November,2.73,1.55,1.84,3.44,0.21,,,,,,,
December,1.20,2.54,0.94,1.85,2.23,,,,,,,
Total,29.26,24.69,22.33,25.63,23.24,,,,,,,
Calc annual,29.26,24.69,22.33,25.63,23.24,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
