"CESSNOCK PARK, GOVAN ROAD, GLASGOW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1074,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.10,6.50,7.10,6.43,4.53,0.73,2.31,2.46,3.34,5.05,,
February,6.52,3.50,4.13,0.94,3.12,0.68,3.82,1.39,1.15,5.04,,
March,0.55,4.27,0.85,0.58,2.12,1.74,0.12,2.23,1.40,5.58,,
April,2.45,1.67,0.53,1.22,0.70,1.38,1.68,1.76,1.92,3.86,,
May,2.17,0.45,2.62,0.44,4.97,1.60,3.12,1.75,3.35,0.51,,
June,1.73,3.03,3.18,3.62,3.55,3.13,1.48,,,,,
July,2.32,,4.46,3.44,3.02,3.20,2.14,,-999.00,-999.00,,
August,3.00,7.29,4.90,3.11,1.65,4.70,4.50,,,2.85,,
September,2.79,1.02,1.15,2.31,2.08,0.75,6.44,2.64,2.59,3.71,,
October,2.50,3.04,2.13,4.90,3.98,4.68,1.39,2.70,4.34,3.34,,
November,4.07,1.27,5.66,2.72,1.90,1.03,1.51,2.43,1.34,3.50,,
December,4.00,1.53,10.26,0.68,5.83,2.77,4.34,4.54,3.17,3.75,,
Total,34.20,33.57,46.97,30.39,37.45,26.39,32.85,27.52,29.60,41.19,,
Calc annual,34.20,33.57,46.97,30.39,37.45,26.39,32.85,21.90,22.60,37.19,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,5.62,7.00,4.00,,
