Rainfall at,BOSLEY RESERVOIR
,
Station no,,
,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,3.90,3.70,3.75,,,,,,,,,
February,3.39,0.34,3.59,,,,,,,,,
March,2.47,1.91,2.41,,,,,,,,,
April,5.10,1.34,2.64,,,,,,,,,
May,5.15,1.53,0.92,,,,,,,,,
June,3.11,0.72,2.06,,,,,,,,,
July,4.61,1.24,4.34,,,,,,,,,
August,2.20,4.83,4.46,,,,,,,,,
September,3.43,1.00,5.25,,,,,,,,,
October,1.40,2.44,0.50,,,,,,,,,
November,0.65,1.72,1.79,,,,,,,,,
December,1.97,3.19,4.41,,,,,,,,,
Total,37.38,23.96,36.12,,,,,,,,,
Calc annual,37.38,23.96,36.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
