"NORTH BERWICK FIDRA ISLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5109,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,1.55,0.59,0.75,0.10,,
February,,,,,,,0.30,0.29,2.40,0.25,,
March,,,,,,,1.03,0.95,4.25,0.70,,
April,,,,,,,0.43,0.90,1.25,2.12,,
May,,,,,,2.35,2.25,1.02,0.15,1.35,,
June,,,,,,0.45,0.98,0.32,1.95,0.25,,
July,,,,,,0.90,0.85,1.75,4.30,2.43,,
August,,,,,,2.00,0.55,1.30,1.14,4.63,,
September,,,,,,1.85,1.19,3.00,0.62,0.55,,
October,,,,,,1.05,0.65,1.45,0.52,1.78,,
November,,,,,,1.25,1.50,3.90,3.90,0.15,,
December,,,,,,0.15,1.55,1.30,0.05,0.15,,
Total,,,,,,,12.83,16.77,21.28,14.46,,
Calc annual,0.00,0.00,0.00,0.00,0.00,10.00,12.83,16.77,21.28,14.46,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,,
