GARELOCHHEAD (WHISTLEFIELD FILTERS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS237925,Long,-4.835499,Lat,56.092672,Elevation,295,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5322/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,4.56,8.9,6.7,13.85,5.93,8.35,5.94,3.56,,,5.36,2.51,0.56,7.7,7.88,9.4,6.16,10.61,7.49,3.43,17.64,6.22,7.93,5.8,3,5.98,3.09,5.54,9.8,7.4,3.32,4.36
February,,,,,,,,,,3.45,1.08,6.87,0.22,6.93,1.49,8.59,2.64,,,9.17,3.75,5.39,0.88,7.17,2.78,11.77,5.72,0.34,5.56,6.87,8.47,3.84,2.11,3.53,4.8,2.24,1.78,3.8,2.62,2.27,4.61
March,,,,,,,,,,2.45,1.97,1.91,3.39,3.66,3.58,3.04,2.32,,,6.06,5.95,3.16,5.32,4.41,1.9,5.39,4.1,5.42,5.57,3.36,4.04,3.97,4.96,1.78,4.52,3.22,4.26,5.82,1.5,4.56,3.59
April,,,,,,,,,,1.72,4.4,2.82,5.92,3.56,5.9,3.42,2.08,,,3.67,5.43,2.65,4,5.29,4.03,4.01,2.41,7.92,4.08,13.78,3.91,4.25,2.1,3.22,1.49,4.05,1.72,2.74,2.65,5.18,5.12
May,,,,,,,,,,6.44,2.75,5.22,1.38,2.91,4.27,0.65,2.41,,,1.42,1.65,2.81,4.27,4.66,4.7,4.72,1.9,4.74,2.6,2.91,1.56,2.08,0.95,3.84,4.27,4.54,4.57,2.38,5.27,1.92,2.66
June,,,,,,,,,,3.27,1.34,6.37,1.39,2.1,2.47,5.17,3.18,,,3.82,1.51,1.64,3.42,5.34,5.62,6.62,4.91,5.57,5.87,1.64,2.31,2.1,3.37,2.21,3.98,3.2,3.24,2.62,2.76,3.89,3.99
July,,,,,,,,,,3.64,1.2,4.04,4.47,6.24,2.04,2.68,7.13,,,7.56,3.83,4.01,6.72,3.47,4.71,6.76,4.21,5.66,6.33,1.66,7.46,4.26,2.66,5.95,2.83,1.82,5.34,6.6,5.38,7.91,6.01
August,,,,,,,,,,9.68,8.29,1.47,2.31,6.65,6.19,3.54,4.75,,,2.51,3.63,7.96,8.24,10.43,4.98,2.18,6.6,0,10,5.49,7.12,5.83,7,4.81,2.66,0.89,7.58,5.42,7.8,1.93,3.67
September,,,,,,,,,,1.69,5.65,2.3,7.18,1.05,7.56,7.78,4.55,,,4.68,6.07,2.9,10.26,7,6.35,7.38,10.91,7.72,10.38,2.87,5.65,4.29,4.34,8.46,9.92,6.88,6.43,3.48,6.02,1.48,3.61
October,,,,,,,,,,9,10.44,5.79,8.38,4.42,10.82,14.12,9.68,,,1.99,7.77,8.19,10.86,15.11,6.25,7.47,0.55,2.85,11.81,5.85,5.23,1.95,5.11,4.03,10.59,5.79,4.52,5.88,5.35,6.61,3.8
November,,,,,,,,,,7.98,7.46,10.79,7.2,3.65,2.36,5.59,5.3,,,11.67,9.71,8.32,1.89,3.74,11.4,0.82,9.37,7.59,3.38,5.34,4.61,9.11,3.2,9.37,7.15,3.24,3.4,3.46,2.18,6.92,6.21
December,,,,,,,,,,14.97,7.33,6.61,10.45,0.44,9.7,5.76,8.9,,,5.6,9.84,5.42,9.21,4.05,7.6,8.08,8.94,1.48,10.24,12.36,3.16,11.49,7.13,6.41,11.12,10.03,8.63,8.44,7.38,11.69,8.12
Total,,,,,,,,,,68.85,60.81,60.89,66.14,47.54,64.73,66.28,56.5,,,63.51,61.65,53.01,72.77,78.55,69.72,71.36,70.23,56.78,79.25,79.77,59.74,61.1,48.73,56.61,69.31,48.99,57.01,60.44,56.31,57.68,55.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Np low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5322/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,665217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
