KIRKCUDBRIGHT BALMAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX684449,Long,-4.0477754,Lat,54.781695,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,2.35,,,3.37,1.86,,,2.27,1.93,4.15,2.5,1.53,4,1.6,3.33,1.81,1.77,2.21,3.45,4.43,2.5,3.53,3.37,2.82,3.8,4.62,6.26,,,,,,,,,,
February,,,,,3.2,,,1.15,2,,,1.26,2.64,3.25,3.05,1.7,2.25,1.25,1.95,2.21,4.44,3.72,3.23,2.02,4.5,5.11,3.69,2.48,1.5,1.2,2.11,,,,,,,,,,
March,,,,,1.1,,,4.7,0.8,,,1.84,1.32,4.94,1.72,2,1.35,4.68,3.46,3.52,1.68,0.93,4.16,3.74,3.67,2.27,1.2,4.48,1.08,3.32,5.15,,,,,,,,,,
April,,,,,2.9,,,1.18,1.5,,,2.95,2.12,3.4,1.75,0.95,0.46,1.1,1.98,3.77,3.16,2.2,0.82,2.83,2.76,2.25,3.8,1.23,0.69,2.23,3.43,,,,,,,,,,
May,,,,,3,,,3,2.75,,,1,2,1.2,1.65,0.65,3.1,4.2,2.89,1.45,2.36,1.67,1.04,3.97,1.23,1.25,8.47,3.17,2.23,0.63,3.19,,,,,,,,,,
June,,,,,3.5,,,3.13,1.5,,,1.25,1.75,0.4,1.6,0.7,1.4,5.2,1.96,2.97,1.57,1.07,6.15,1.62,0.44,0.57,2.67,1.87,1.97,2.23,4.07,,,,,,,,,,
July,,,,,2.5,,,2.62,1.92,,,0.99,2.8,4.6,1.8,0.8,2.3,5.9,3.65,3.23,2.46,1.42,3.83,0.89,2.4,3.17,2.65,1.87,1.97,0.43,4.93,,,,,,,,,,
August,,,,,2.6,,,5,5.33,,,4.3,2.55,2.14,4.07,3.59,4.1,5.17,4.55,2.4,7.31,1.72,4.2,1.23,3.24,2.96,2.64,6.87,3.75,3.5,4.51,,,,,,,,,,
September,,,,,0.2,,,4.2,2.35,,,2.63,2.5,3.63,3.75,1.4,1.17,0.7,3.9,3.5,0.95,2.24,2.03,2.85,1.8,1.94,1.74,2.66,5.5,2.5,3.47,,,,,,,,,,
October,,,,,3.3,,,1.85,3.48,,,4.68,2.96,8.25,1.64,2.16,4.38,7.7,1.7,8.07,2.68,3.07,4.23,2.6,1.96,3.06,7.08,6.6,7.68,2.18,3.18,,,,,,,,,,
November,,,,,2.3,,,2.74,1.38,,,4.35,2.8,3.1,2.25,3.35,2.25,3.93,2.45,1.22,5.4,6.19,2.6,4.23,4.61,2,4.1,4.3,3.5,3,,,,,,,,,,,
December,,,,,3.14,,,3.5,4.06,,,3.12,4.12,1.95,2.85,2.38,,4.65,4.29,5.2,5.55,7.4,4.56,3.99,3.23,6.81,3.13,2.5,5.2,5.71,,,,,,,,,,,
Total,,,,,30.09,,,36.44,28.93,,,30.64,29.49,41.01,28.63,21.21,,46.08,36.11,39.35,39.33,33.84,40.3,34.4,32.34,34.92,44.54,40.85,38.87,31.55,,,,,,,,,,,
