"DITCHEAT RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2001,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.35,3.06,3.92,2.05,4.29,3.08,3.92,3.84,5.25,1.58,4.64,
February,1.09,0.22,2.94,6.34,0.55,4.03,2.23,4.16,2.69,1.60,0.74,
March,2.16,2.07,2.48,1.84,1.19,0.59,1.02,3.57,2.40,0.26,1.68,
April,4.06,0.96,2.61,1.95,2.46,2.32,3.09,1.61,1.51,0.68,2.80,
May,1.95,1.84,1.08,1.26,5.39,3.08,3.03,1.80,1.01,2.12,2.52,
June,2.61,0.57,1.22,0.60,2.86,0.06,2.75,3.19,2.94,1.51,0.40,
July,5.24,0.45,3.99,1.51,3.37,3.17,2.75,5.24,2.21,2.05,1.82,
August,1.46,2.01,4.53,3.64,5.83,3.21,2.07,4.50,2.31,2.91,3.32,
September,1.64,1.91,2.10,3.25,3.12,3.75,1.32,6.11,1.15,0.35,3.70,
October,2.86,1.04,1.57,5.52,5.73,3.02,4.35,2.40,5.81,5.25,3.56,
November,1.10,1.81,1.70,2.49,3.18,2.47,6.70,3.35,3.51,7.33,4.69,
December,2.28,2.18,3.56,3.67,4.62,3.05,0.45,3.49,3.06,6.45,3.75,
Total,30.80,18.12,31.70,34.12,42.59,31.83,33.68,43.26,33.85,32.09,33.62,
Calc annual,30.80,18.12,31.70,34.12,42.59,31.83,33.68,43.26,33.85,32.09,33.62,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
