CREWE-ISOLATION-HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ709566,Long,-2.4361187,Lat,53.105792,Elevation,181,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,2.51,3.94,2.22,2.44,2.19,1.58,2.56,5.6,1.53,3.74,2.23,2.29,1.46,2.3,1.82,3.75,2.85,3.44,4.07,1.92,1.63,2.79,4.58,3.35,2.42,2.64,1.4,5.17,1.62,0.51,2.95,2.91,1.16,1.66,2.56,3.88,1.59,2.77,3.12,
February,,0.28,2.55,4.33,0.98,3.78,2.53,1.42,2,0.76,0.18,2.66,0.16,3.56,0.53,2.99,1.85,4.63,0.52,1.78,1.9,2.25,1.31,1.62,1.4,1.94,4.4,0.93,1.54,1.07,4.56,3.01,1.04,1.65,2.55,1.78,0.85,2.05,4.07,0.3,
March,,1.39,1.92,1.61,0.8,0.85,0.63,3.17,1.28,0.61,2.51,0.24,1.65,2.4,1.82,0.85,1.74,1.44,0.65,1.68,2.41,2.46,1.84,0.94,0.55,0.95,0.89,4.01,0.76,1.91,1.18,4.97,1.44,1.17,2.58,2.41,1.71,2.7,1.43,1.54,
April,,1.14,2.09,2.47,1.96,1.45,1.1,2.39,0.98,0.74,2.89,3.15,3.19,1.04,1.64,2.86,1.49,2.94,0.25,1.75,2.06,1.19,1.39,1.48,1.72,1.32,0.89,2.21,2.41,2.7,3.44,1.77,2.66,3.06,0.5,1.83,1.86,0.38,0.7,3.36,
May,,1.14,0.83,3.39,4.4,4.31,3.67,1.45,0.35,1.77,1.96,3.25,6.15,1.51,1.42,1.29,0.85,2.58,2.93,1.39,1.18,2.79,3.8,1.98,1.85,3.84,1.27,2.54,1.21,2.18,1.23,2.56,1.9,1.86,2.07,2.87,0.67,1.14,2.22,1.48,
June,,0.42,1.11,0.98,2,0,1.71,4.27,4.23,1.67,1.14,4.34,0.47,2.34,1.22,4.36,3.83,2.09,2.17,1.5,1.38,0.6,0.53,2.95,2.07,1.79,3.06,1.33,3.56,0.89,1.8,0.98,2.17,2.04,4.14,3.17,2.17,1.82,4.78,1.6,
July,,0.45,3.5,2.11,4.57,2.32,4.35,2.43,1.76,1.47,6.17,2.88,3.02,1.48,1.07,0.85,3.26,2.75,3.28,5.98,4.69,1.77,2.7,2.71,3.42,1.27,3.88,2.15,2.16,1.86,2.58,1.83,2.21,3.32,3.35,0.57,4.45,5.46,3.59,2.62,
August,,4.54,3.75,3.16,3.71,3.02,3.36,3.87,2.55,3.11,2.56,5.39,1.7,0.85,2.34,1.89,1.48,1.77,2.75,1.59,0.66,4.52,2.77,3.13,2.31,3.2,3.67,0.43,3.53,1.52,4.03,3.9,1.49,2.84,4.16,0.99,6.58,4.02,3.62,0.58,
September,,0.89,2.95,3.52,4.68,2.94,2.8,3.48,0.87,1.74,2.59,3.28,1.99,0.83,1.57,5.18,3.01,1.54,1.78,0.83,2.55,0.83,2.43,3.85,2.76,1.46,3.15,1.52,1.54,0.54,3.71,1.89,2.44,2.45,2.72,2.32,2.16,5.91,4.06,0.12,
October,,2.61,0.46,3.84,3.35,3.33,2.99,2.19,3.67,4.19,4.2,1.03,4.72,4.15,2.88,4.7,1.85,2.03,3.02,2.81,3.5,3.83,2.5,2.53,4.23,4.85,0.69,0.42,1.75,2.83,2.5,1.15,3.4,2.01,4.96,1.54,2.29,2.67,2.88,2.56,
November,,1.74,1.14,1.38,1.2,1.86,5.29,2.47,4.01,5.49,2.6,4.67,2.25,1.12,2.45,4.15,2.99,1.33,2.8,4.28,6.9,2.68,0.66,2.79,4.7,0.58,4.35,3.48,1.59,3.86,4,6.45,1.84,1.98,4.89,1.55,0.97,1.35,1.79,3.3,
December,,2.5,4.51,4.04,3.25,2.41,0.77,0.99,2.15,3.69,2.66,1.66,0.77,0.32,4.51,3.73,3.5,3.04,2.65,1.52,2.52,1.36,3.16,1.37,1.74,2.57,3.09,2.25,2.72,2.74,3.78,3.66,3.1,1.1,3.43,3.03,3.12,2.37,3.04,4.79,
Total,,19.61,28.75,33.05,33.34,28.46,30.78,30.69,29.45,26.77,33.2,34.78,28.36,21.06,23.75,34.67,29.6,28.99,26.24,29.18,31.67,25.91,25.88,29.93,30.1,26.19,31.98,22.67,27.94,23.72,33.32,35.12,26.6,24.64,37.01,24.62,30.71,31.46,34.95,25.37,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is the hospital. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1947 adjusted for snow but left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
