WESTEND-MOOR-BLACKLOW-COTE-OLD-POSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK146934,Long,-1.7816943,Lat,53.437179,Elevation,970,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,6.32,2.13,3.73,3.41,3.7,2.36,5.7,5.18,4.78,8.65,4.58,,4.9,5.84,6.65,9.52,5.42,6.88,3.39,6.51,5.96,5.15,12.06,2.31,7.34,9.8,6.67,3.88,,,,,,,
February,,,,,,,4.04,2.69,4.61,4.32,5.55,6.14,1.99,1.88,3.41,7.11,7.42,1.03,6.76,2.4,5.5,0.76,6.43,9.76,2.13,8.25,4.06,2.3,7.08,0.88,1.38,7.95,0.67,6.28,,,,,,,
March,,,,,,,4.24,4.85,4.23,5.22,1.19,3.74,6.01,6.37,7.03,2.27,5.87,3.07,2.4,6.5,3.75,4.73,3.49,2.66,1.38,2.53,3.11,7.21,3.75,1.07,3.41,0.22,3.54,3.38,,,,,,,
April,,,,,,,1.98,3.26,3.31,3.02,5.88,4.45,1.96,4.47,2.46,2.24,4.95,2.47,1.9,3.78,8.53,2.71,5.57,3.62,2.66,4.02,3.05,7.2,1.97,1.92,4.17,6.64,7.05,1.63,,,,,,,
May,,,,,,,3.68,4.47,3.34,2.72,4.2,1.43,3.26,3.16,3.44,1.56,2.76,2.01,2.8,2.09,8.16,2.25,1.04,6.34,6.27,4.88,4.46,1.65,1.36,3.65,3.24,2.46,5.46,1.97,,,,,,,
June,,,,,,,1.62,7.65,2.26,4.52,3.82,4.22,5.36,2.67,4.7,1.53,5.31,1.86,4.06,2.69,4.9,0.18,3.36,1.51,2.13,0.08,4.42,6.28,5.16,1.56,4.43,6.6,0.76,3.75,,,,,,,
July,,,,,,,3.28,3.65,5.74,6.38,5.54,0.69,7.42,1.16,4.56,7.26,2.49,2.22,4.66,3.57,6.79,1.77,4.84,5.45,5.45,2.54,3.35,3.36,1.82,3.68,8.91,5.72,4.8,3.76,,,,,,,
August,,,,,,,4.13,4.92,4.17,2.57,6.66,2.94,9.91,2.06,3.42,3.98,,9.3,2.8,4.65,2.44,6.63,8.09,5.29,6.2,4.44,4.95,5.87,6.81,4.87,6.22,8.15,1.93,1.02,,,,,,,
September,,,,,,,1.66,0.63,3.54,3.77,0.5,3.21,3.56,3.27,3.96,0.84,3.04,2.62,11.25,2.88,2.85,1.5,4.77,5.84,4.8,5.27,3.51,7.17,0.61,2.06,7.13,6.11,4.37,1.75,,,,,,,
October,,,,,,,6.28,8.45,1.6,6.85,3.31,4.49,4.71,5.68,4.02,3.72,8.53,8.38,3.73,4.65,2.45,2.85,1.8,5.24,6.86,6.46,5.65,5.35,7.13,7.25,7.87,2.28,9.21,6.84,,,,,,,
November,,,,,,,6.58,4.56,4.84,2.34,6.33,6.52,4.05,5.52,7.41,4.18,5.82,8.4,2.55,5.12,2.03,2.74,3.88,7.68,3.54,4.16,5.85,6.88,9.21,10.33,6.51,6.92,5.18,3.51,,,,,,,
December,,,,,,,4.84,4.67,2.71,10.22,8.37,8.91,7.97,4.63,8.73,9.34,4.85,3.26,9.5,10.06,5.08,8.92,5.48,4.79,4.82,5.88,4.04,1.94,4.09,11.66,5.07,2.8,2.49,0.68,,,,,,,
Total,54.12,47.84,41.77,63.42,39.3,44.66,48.65,51.93,44.08,55.34,55.05,49.1,61.9,46.05,57.92,52.68,,,57.31,54.23,59.13,44.56,54.17,65.06,49.63,55.02,52.41,60.36,61.05,51.24,65.68,65.65,52.13,38.45,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is 250 yards SSE of NGR on 1950s record at the stated altitude. Gauge moved 250 yards NW in 1934. Location Blacklow Court (not Cote?). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
