KEMPSEY (DRAYCOTT LODGE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2398,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.05,2.62,2.94,1.12,3.18,1.46,3.13,2.06,3.87,1.07,3.84,
February,0.88,0.24,2.82,4.53,0.40,2.38,2.21,2.59,1.80,0.58,0.61,
March,2.99,1.04,1.66,1.53,0.85,0.41,0.60,2.05,3.00,0.03,1.97,
April,4.42,0.98,2.08,2.93,2.81,1.48,2.12,1.31,1.09,0.87,2.32,
May,1.60,1.46,0.75,2.00,6.02,2.91,3.94,1.21,1.03,1.41,1.78,
June,2.61,0.65,0.74,0.24,2.39,0.02,1.28,3.07,2.14,1.27,0.61,
July,-999.00,0.60,3.93,3.86,3.68,2.73,1.87,3.26,1.17,1.93,3.22,
August,0.71,3.36,2.97,1.76,2.46,2.01,2.59,3.34,1.89,1.52,2.63,
September,2.53,1.00,2.02,1.88,3.61,3.68,0.65,3.99,0.76,0.46,4.13,
October,2.40,1.68,0.40,4.43,3.50,3.05,2.28,1.46,4.27,3.63,2.15,
November,0.72,2.09,1.11,1.12,2.35,1.39,5.79,2.85,2.32,7.11,2.63,
December,2.33,1.40,2.92,2.47,2.64,2.09,0.36,2.36,1.99,5.04,3.49,
Total,28.67,17.12,24.34,27.87,33.89,23.61,26.82,29.55,25.33,24.92,29.38,
Calc annual,24.24,17.12,24.34,27.87,33.89,23.61,26.82,29.55,25.33,24.92,29.38,
Difference,4.43,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
