KIRRIEMUIR (BACKWATER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO255589,Long,-3.218732,Lat,56.715817,Elevation,850,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.4,5,4.1,5,3.7,3.5,1.8,5.9,8.4,7.77,4.84,2.88,3.2,6.3,6.75,3.4,3.2,4.2,6.3,7.4,3.18,2.12,4.6,2.8,1.5,2.7,2.7,3.5,4.2,4.5,1.8,4.6
February,,,,,,,,,,1.8,1.5,3.5,0.4,4.63,0.3,3.2,3.6,4.4,1.9,5,2.6,6.75,2,2.85,1,3.99,3.3,3.2,4.05,3.1,3.4,5.4,1.3,1.7,4.1,2.3,1.9,5.2,2.6,0.6,6
March,,,,,,,,,,1.3,1.55,1.5,3.3,2.5,4,2.2,3.5,3.6,1.07,3.1,3.4,2.1,3.5,1.13,0.57,1.4,3.2,4.7,1.8,1.95,2.7,2.1,4.5,0.6,4,1.4,3.2,3.3,4.3,3.5,3.5
April,,,,,,,,,,1,2.47,3.1,3.9,1.6,4.8,4.7,0.85,1.9,0.5,1.2,2.7,2.18,3.8,1.84,2.8,1.6,0.35,4.72,1.62,2.21,2.3,2.8,1.85,2.5,1.4,1,0.9,1.3,1,3.2,4.6
May,,,,,,,,,,3.4,2.4,5,3.9,1.6,2.5,0.83,0.9,2.1,4.07,1.55,1.4,2.1,5.52,3.6,2.7,4.83,1.96,4.4,3.8,2.32,1.1,1.7,4.45,1.8,5.3,2.4,1.2,2.4,3.1,1,2.4
June,,,,,,,,,,1.95,2.48,5.1,1.4,1.6,1.3,3.7,2.4,2.7,5.2,2.2,0.4,0.72,1.2,3,2.8,4.49,4.2,3.4,4.7,1.5,1.5,2.1,2.6,3.3,2.1,1.8,2.8,1.5,3.2,2.8,2.8
July,,,,,,,,,,3.3,3,3.5,4.5,3.7,4.6,1.7,6,5.25,5.4,4.5,4.77,2.73,3.9,2.2,3.3,3.6,4.4,4.3,3.81,2.2,6,2.7,2.9,3.5,3.1,0.7,4.32,6.6,3.7,3.9,3.6
August,,,,,,,,,,4.2,7.59,2.65,1.3,1.23,5.4,2,1.88,4,2.04,3.3,1,3.45,5.17,6,1.8,2.9,5.5,0.15,9.6,3.4,6.1,5.3,2.3,2.6,3.1,0.65,6.8,4.4,3.6,1.2,7.5
September,,,,,,,,,3.9,1,5.1,1.15,1.83,1.85,5.7,5.04,4.3,2,4.17,2.5,2,2,4.1,5.2,2.5,4.55,6.4,3.2,3,1.7,7.6,3.12,1.1,4.1,4.2,1.8,5.2,2.8,4.8,1.2,3.99
October,,,,,,,,,6.6,4.5,4.52,1.8,7.23,4,5.6,7.1,2.6,3.7,5.55,8.5,5.9,4.8,3.12,5.7,5.2,5.6,0.44,2.4,4.05,4.6,1.8,1.1,4.8,2.2,6.8,2.5,2.7,1.9,2.9,4,8.7
November,,,,,,,,,4.5,4.51,4.8,8.6,2.2,4.7,0.95,5.5,2.7,0.76,6.25,7.67,7.2,7.3,0.7,1.9,5,1.4,8.1,3.5,1.05,5.4,3.6,14.1,2.3,3.3,9,2.6,1.2,1.6,1.2,6.8,5.1
December,,,,,,,,,3.6,8.9,7.1,2.3,6.5,2.5,9.6,3.6,4.67,3.5,4.75,2.7,3.22,2.5,5.06,2.1,3.9,7.3,5.2,1.8,6.5,4.15,2.6,4.1,3,4.6,5.5,7.7,6.6,5.5,6.4,9.1,2.9
Total,,,,,,,,,,38.26,47.51,42.3,41.46,33.61,48.25,41.37,39.3,42.31,48.67,47.06,37.47,39.83,44.37,42.27,34.97,44.86,47.25,42.07,51.38,35.71,40.82,49.12,33.9,31.7,51.3,27.55,40.32,40.7,41.3,39.1,55.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940/50s No of app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
But appear to have been printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd stn,873181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
