ULVERSTON URSWICK VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD264737,Long,-3.128459,Lat,54.153821,Elevation,131,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,1.04,4.38,6.32,5.8,2.4,4.98,3.5,1.86,2.42,6.4,2.41,4.43,1.83,2.72,3.14,3.28,2.12,4.18,5.24,6.08,2.56,3.28,4.06,4.12,2.31,4.7,1.88,3.75,2.49,5.05,1.34,3.66,5.29,3.76,6.05,4.05,2.64,5.06,6.31,5.01,,,,,,,,,,
February,,4.56,2.73,2.85,3.08,4.65,2.08,2.27,1.58,2.57,1,0.39,1.67,5.73,6.02,1.45,3.11,3.1,3.39,2.97,6.08,1.88,3.11,2.97,3.37,1.68,3.11,2.09,2.18,2.4,5.51,4.52,2.74,2.4,3.78,5.01,3.41,1.84,4.43,1.62,2.71,,,,,,,,,,
March,,4.92,3.66,1.56,3.71,4.81,4.23,2.26,2.84,2.6,3.61,1.81,1.86,2.22,2.31,5.07,5.45,4.9,1.05,3.01,0.81,3.76,3.74,3.66,3.24,2.94,2.95,4.65,3.19,4.46,1.79,1.46,6.9,5.04,5.06,2.61,1.51,2.52,2.08,4.76,5.24,,,,,,,,,,
April,,1.81,5.03,3,1.12,2,3,2.18,1.46,1.94,1.95,2.16,1.68,0.87,1.79,2.55,1.55,3.09,3.55,4.54,3.29,2.82,2.37,2.18,2.87,4.1,2.37,2.69,3.18,3.8,2.53,3.39,1.35,4.86,0.79,2.91,2.95,1.98,1.54,2.18,6.35,,,,,,,,,,
May,,4.5,2.21,1.4,2.39,2.37,4.91,1.61,1.47,3.54,3,2.09,4.35,2.1,3.58,0.65,0.5,2.27,3.79,3.84,2.53,2.22,3.19,3.52,1.94,1.2,5.17,5.28,3.61,2.74,2.86,2.18,1.94,3.22,2.95,1.55,4.81,3.79,2.72,1.79,4.25,,,,,,,,,,
June,,3.7,5.19,3.52,0.92,1.7,1.82,0.41,1.67,1.79,4.52,1.61,3.44,1.09,3.92,2.15,3.63,6.32,3.1,1.16,3.93,2.53,1.42,2.81,1.45,2.32,2.93,8.01,2.59,1.76,3.95,2.98,5.98,2.91,1.28,1.15,3.51,2.48,2.29,1.45,3.1,,,,,,,,,,
July,,7.28,6.41,2.24,6.16,3.27,6.46,1.58,7.68,3.16,3.55,2.65,2.05,3.96,3.39,5.42,4.94,1.44,0.63,3.72,2.26,1.57,3.83,4.01,2.85,2,2.72,3.37,4.62,7.04,4.03,0.79,4.97,1.27,6.4,4.97,3.2,2.04,4.75,0.9,,,,,,,,,,,
August,,7.53,5.89,4.3,1.52,1.86,2.94,1.61,4.44,6.83,5.54,8.14,7.25,4.81,4.6,3.88,3.48,5.1,8.5,1.22,9.92,5.24,5.09,5.63,3.55,5.36,4.26,4.57,4.62,4.15,5.71,3.79,6.39,1.82,4.02,4.66,2.05,8.27,5.52,4.3,,,,,,,,,,,
September,,3.24,3.29,5.29,4.16,5.7,5.4,4.42,2.03,4.16,5.45,6.26,6.01,5.17,1.26,1.35,6.92,5.58,1.94,5.89,2.93,1.91,2.06,5.88,2.54,3.02,2.19,0.82,5.91,3.71,0.97,4.75,2.5,2.54,4.13,1.02,3.98,3.91,11.54,4,,,,,,,,,,,
October,,3.73,4.01,4.26,4.3,4.77,7.32,3.3,4.1,4.97,3.63,4.01,4.34,6.16,4.4,7.29,5.53,3.5,7.09,3.15,9.17,5.86,3.95,8.84,2.86,3.49,6.05,8.24,2.93,6.93,2.21,4.38,7.23,3.58,2.53,1.87,7.31,7.7,4.95,3.16,,,,,,,,,,,
November,,5.27,7.29,5.4,1.72,4.9,5.09,3.31,5.1,2.5,9.04,5.12,3.41,2.1,5.9,5.29,1.89,7,5.94,3.02,5.27,4.9,,4.19,3.4,4.95,3.32,4.35,4.28,1.9,6.32,4.81,4.52,4.31,5.35,3.26,4.68,5.84,2.99,2.57,,,,,,,,,,,
December,,4.67,3.44,3.75,4.98,2.43,5.32,3.03,3.42,4.63,0.93,6.6,4.3,3.75,5.3,4.98,5.79,6.69,4.87,4.47,6.07,5.65,,3.38,3.48,1.3,4.79,6.06,3.96,8.46,4.26,8.25,5.21,3.53,5.57,8.36,3.84,2.43,8.64,6.3,,,,,,,,,,,
Total,,52.25,53.53,43.89,39.86,40.86,53.55,29.48,37.65,41.11,48.62,43.25,44.79,39.79,45.19,43.22,46.07,51.11,48.03,42.23,58.34,40.9,,51.13,35.67,34.67,44.56,52.01,44.82,49.84,45.19,42.64,53.39,40.77,45.62,43.42,45.3,45.44,56.51,39.34,,,,,,,,,,,
