SHAP (TAILBERT HEAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY530143,Long,-2.727623,Lat,54.521798,Elevation,1103,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,8.89,11.28,5.09,5.12,6.33,10.82,8.94,7.9,15.72,1.77,10.84,4.33,11.57,8.24,10.31,2.17,8.1,7.82,10.56,10.24,1.87,1.5,6.09,12.63,7.82,4.91,8.37,9.11,11.8,2.88,3.37,5.96,6.2,1.3,4.9,5.71,4.04,15.91,9.53,5.92,11.62
February,6.19,0.22,6.06,8.6,0.69,7.31,6.49,3.76,5.82,1.1,0.49,4.37,0.09,5.23,0.23,9.01,3.24,6.68,2.91,7.87,1.93,6.96,2.31,4.41,2.29,6.74,4.35,2.19,5.22,5.34,8.34,7.05,1.17,1.24,5.8,2.29,0.44,6.44,7.48,1.78,11.44
March,8.46,9.48,5.03,2.76,1.21,1.7,2.59,5.9,7.91,0.71,4.39,1.34,4.11,4.51,3.52,1.84,3.38,1.88,4.3,4.5,6.03,3.62,3.56,2.13,0.66,3.88,4.01,7.64,6.99,1.4,4.31,5.31,3.78,0.54,5.51,1.69,1.58,6.05,1.9,5.53,1.61
April,6.07,1.34,3.46,4.18,2.81,6.9,3.3,3.04,1.74,1.76,2.25,2.81,5.03,1.71,4.33,4.96,1.19,3.2,0.39,1.55,2.31,1.72,5.27,4.28,3.13,3.21,1.42,11.02,2.92,5.11,3.3,6.04,4.55,4.31,0.64,1.75,0.79,1.21,2.07,7.59,6.66
May,7.55,3.71,2.49,3.2,6.9,7.55,2.45,2.78,1.17,3.92,2.28,3.78,4.35,3.12,4.42,0.56,1.44,2.83,4.69,0.92,2.17,3.05,5.95,5.75,1.91,5.07,2.14,3.29,2.51,3.6,2.08,1.8,3.07,3.33,5.17,4.95,2.6,3.76,6.82,2.15,2.5
June,1.97,0.22,2.18,1.43,2.34,0.16,5.36,3.29,7.78,1.9,3.79,5.84,3.1,2.08,2.13,5.48,3.76,1.97,6.8,4.77,1.13,0.11,0.9,4.18,3.72,5.09,5.24,4.23,7.12,1.05,2.23,1.21,3.17,3.63,4.33,3.42,3.59,1.45,4.84,5.67,4.41
July,6.92,3.36,6.03,3.46,5.32,1.52,3.78,4.88,3.7,6.65,4.15,5.02,6.51,4.05,2.27,1.79,6.11,2.26,8.36,8.83,5.47,1.77,2.89,3.91,4.16,3.13,4.88,3.34,3.47,2.83,5.43,4.08,1.4,6.42,2.57,2.44,4.6,4.05,5.28,5.23,5.87
August,3.21,6.95,4.33,10.52,3.47,4.93,5.46,7.75,8.73,5.96,8.89,4.29,1.59,2.42,4.49,3.01,2.11,2.47,3.1,3.96,1.41,6.37,6.42,8.59,3.95,2.79,6.83,0.1,6.27,2.72,9.5,6.09,5.71,6,7.75,2.34,9.52,7.67,4.78,0.99,4.04
September,2.63,2,3.63,5.93,10.05,5.52,4.22,6.74,3.03,2.08,4.14,2.69,4.95,2.07,7.01,10.01,6.35,4.19,2.65,2.22,4.57,1.18,7.21,5.69,6.42,5.21,10.38,5.18,6.64,1.3,10.43,8.01,4.8,6.48,9.94,2.89,5.59,6.63,7.95,1.16,3.75
October,2.63,1.82,2.03,12.08,5.53,7.32,4.7,8.4,11.84,7.49,10.76,3.42,9.91,5.91,9.63,8.94,4.92,3.01,14.62,3.07,9.37,6.37,5.13,7.23,6.99,8.69,1.23,1.13,4.01,8.23,5.18,0.76,7.5,3.44,13.96,4.19,5.74,8.59,7.57,7.89,5.13
November,7.11,2.5,2.92,7.22,3.69,1.9,10.48,4.54,10.74,12.07,7.23,12.63,4.78,2.3,0.82,6.43,5.89,1.46,10.84,9.78,8.3,4.99,1.88,3.71,12.1,0.39,12.84,8.59,4.53,10.92,5.24,12.01,2.28,7.24,14.09,3.64,2.6,2.13,1.12,11.27,18.92
December,7.75,8.79,11.81,5.49,15.11,5.25,0.94,1.48,5.14,11.34,6.64,4.11,11.24,0.77,10.29,3.41,11.76,4.11,6.31,3.35,5.73,3.74,8.68,3.67,6.77,4.32,7.82,2.18,8.75,10.31,2.71,11.15,3.96,3.97,6.48,7.61,8.83,6.51,6.33,14.99,9.92
Total,69.38,51.67,55.06,69.99,63.45,60.88,58.71,60.46,83.32,56.75,65.85,54.63,67.23,42.41,59.45,57.61,58.25,41.88,75.53,61.06,50.29,41.38,56.29,66.18,59.92,53.43,69.51,58,70.23,55.69,62.12,69.47,47.59,47.9,81.14,42.92,49.92,70.4,65.67,70.17,85.87
