"LOCH ORDIE",,,,,,,,,,,,
Grid ref,NO029501,Long,-3.584488,Lat,56.632633,,,,,,,
Station no,5554/55,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,-999.00,4.10,,
February,,,,,,,,,-999.00,5.60,,
March,,,,,,,,,-999.00,3.50,,
April,,,,,,,,,3.50,5.10,,
May,,,,,,,,,0.80,3.05,,
June,,,,,,,,,1.65,2.45,,
July,,,,,,,,,4.25,3.25,,
August,,,,,,,,,1.32,3.25,,
September,,,,,,,,,0.90,3.00,,
October,,,,,,,,,4.25,7.65,,
November,,,,,,,,,6.03,3.95,,
December,,,,,,,,,8.50,3.30,,
Total,,,,,,,,,-999.00,48.20,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.20,48.20,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1030.20,0.00,,
