"TORPANTAU (BLAEN-CAER-FANELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4181,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.28,13.17,7.43,10.73,2.30,8.97,11.98,11.94,11.05,4.13,,
February,6.12,0.22,6.59,0.53,8.42,3.50,10.15,3.26,8.26,5.34,,
March,1.10,4.38,7.46,4.95,2.10,5.09,4.50,0.94,3.70,7.33,,
April,5.58,7.06,2.47,4.81,9.01,3.67,5.52,0.27,4.78,5.02,,
May,5.78,9.22,2.53,3.75,1.40,1.92,2.87,5.53,1.06,2.29,,
June,8.11,2.33,4.72,2.95,7.48,5.11,2.98,5.71,6.38,1.23,,
July,6.74,7.97,5.95,2.15,1.31,10.75,4.96,5.60,15.92,5.47,,
August,6.66,1.61,1.72,5.51,2.87,1.98,1.72,5.37,4.06,0.70,,
September,3.71,2.18,2.85,6.15,9.17,5.53,3.30,2.18,1.15,4.88,,
October,2.30,14.58,11.18,7.32,8.63,5.19,5.02,12.17,5.72,9.82,,
November,16.47,5.85,1.92,3.64,10.96,7.05,3.67,12.22,14.25,16.88,,
December,4.46,7.58,2.58,16.36,6.15,11.90,5.40,7.28,4.80,5.80,,
Total,72.31,81.15,57.40,68.85,69.79,70.66,62.07,72.47,81.13,68.89,,
Calc annual,72.31,76.15,57.40,68.85,69.80,70.66,62.07,72.47,81.13,68.89,,
Difference,0.00,5.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,,
