"PURLEY RIDDLESDOWN ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4791,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.27,,,,,,,,,,,
February,0.70,,,,,,,,,,,
March,1.93,,,,,,,,,,,
April,3.31,,,,,,,,,,,
May,0.63,,,,,,,,,,,
June,1.70,,,,,,,,,,,
July,5.01,,,,,,,,,,,
August,1.49,,,,,,,,,,,
September,3.54,,,,,,,,,,,
October,1.27,,,,,,,,,,,
November,1.37,,,,,,,,,,,
December,2.33,,,,,,,,,,,
Total,26.55,,,,,,,,,,,
Calc annual,26.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
