"PURLEY RIDDLESDOWN ROAD ASGARTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4791,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.29,2.26,3.48,1.87,2.52,2.48,3.87,2.50,4.05,1.36,,
February,0.70,0.20,2.79,4.96,0.74,4.83,2.70,5.06,1.82,0.72,,
March,1.97,1.74,2.20,2.29,1.11,0.67,0.33,2.83,2.97,0.06,,
April,3.35,1.26,3.37,2.22,4.39,3.24,5.07,2.00,2.09,1.06,,
May,0.66,1.56,1.16,3.19,3.30,2.14,1.44,1.09,2.12,2.09,,
June,1.74,0.28,1.43,0.50,2.33,0.17,3.98,3.40,2.59,1.19,,
July,5.07,0.14,3.36,2.67,3.67,3.89,2.59,2.67,1.95,2.63,,
August,1.48,1.26,2.64,2.63,3.55,2.55,2.08,4.19,2.08,2.10,,
September,3.57,1.34,2.11,1.52,3.61,2.86,1.46,5.40,0.79,0.11,,
October,1.29,0.84,1.29,6.45,3.76,3.56,3.05,1.73,6.15,3.75,,
November,1.39,1.82,2.13,2.02,3.79,3.31,6.57,2.95,2.74,7.00,,
December,2.36,1.41,4.57,2.96,4.25,3.05,0.50,5.48,3.30,7.25,,
Total,26.87,14.11,30.53,33.28,37.02,32.75,33.64,39.30,32.65,29.32,,
Calc annual,26.87,14.11,30.53,33.28,37.02,32.75,33.64,39.30,32.65,29.32,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
