"BUCKIE, WEST CHURCH STREET",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ 42454 65532,Long,-2.966514,Lat,57.675949,Elevation,80,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,1.37,2.73,2.26,2.02,2.8,2.65,3.49,1.56,2.73,2.5,2.71,1.45,1.14,1.9,1.7,2.74,0.73,0.85,2.58,1.13,0.69,0.9,1.63,3.89,2.02,1.71,3.6,0.79,,,1.13,2.72,3.95,0.49,1.1,,,
February,,,,0.81,1.09,2.65,2.22,0.67,1.58,1.39,1.64,0.46,1.92,4.24,2,2.02,1.6,1.6,0.93,0.55,0.78,2.75,1.2,3.4,1.2,1.87,1.31,2.7,0.88,1.35,0.66,,2.06,1.71,1.73,0.94,1.05,1.07,,,
March,,,,2.22,2.21,3.38,2.12,1.32,1.23,2,1.56,1.35,1.74,0.8,1.44,1.75,1.56,1.27,1.71,0.4,0.85,1.33,2.15,0.7,2.8,1.4,1.17,2.85,0.79,1.87,2.86,1.74,,0.4,1.13,0.31,1.37,4.47,,,
April,,,,0.99,0.63,1.83,2.79,2.32,1.24,3.86,2.97,0.64,3.64,1.55,0.73,1.25,1.46,2.23,0.48,1.7,1.54,1.62,2.05,1.02,4.21,3.24,0.8,0.61,0.49,1.05,1.87,2.61,0.17,1.42,0.58,0.71,0.83,0.48,,,
May,,,,2.96,3.27,1.61,3.26,1.26,1.28,0.35,1.98,1.81,1.3,4.38,3.39,2.3,2.05,2.16,1.96,1.2,1.22,1.95,1.75,0.35,2.25,1.81,0.92,1.33,1.98,0.97,0.71,1.86,0.83,2.54,2.11,2.76,1.22,0.92,,,
June,,,,2.93,1.22,1.18,3.6,2.88,1.51,2.9,0.75,1.15,1.72,1.33,1.9,0.87,2.17,4.35,2.89,2.77,1.45,1.83,0.1,1.47,1.33,1.49,1.01,2.75,2.67,1.52,1.38,0.15,0.3,0.73,2.45,2.45,1.73,3.49,,,
July,,,,0.68,3.55,3.04,2.7,2.67,5.11,0.9,2.18,2.02,2.98,1.53,3.39,4.2,1.9,0.75,2.23,1.5,3.38,4.02,2.79,2.99,0.76,1.98,4.01,2.07,3.99,4.02,6.47,2.63,2.2,1.15,1.89,2.01,3.97,2,1.58,,
August,,,,0.81,3.21,2.36,2.42,2.53,3.92,2.95,2.35,3.4,2.45,5.05,4.65,1.8,1.27,2.55,2.19,2.66,4.42,3.44,1.25,1.31,3.9,3.01,1.96,1.59,1.43,1.05,1.09,4.06,1.96,2.85,0.68,3.85,2.43,0.13,4.83,,
September,,,,3.04,1.56,3.27,0.96,2.01,5.09,3.2,1.95,1.01,2.55,2.88,3.6,2.15,2.35,6.87,3.2,1.6,2.29,1.41,2.95,1.69,1.29,3.15,2.17,1.01,3.65,1.58,1.93,0.79,2.13,2.38,3.87,1.98,1.8,3.49,1.98,,
October,,,,0.83,2.19,1.29,3.82,4.64,1.97,2.95,1.3,2.11,1.21,2.77,2.78,2.31,4.26,5.25,2.65,2.88,3.7,1.54,5.25,3,3,3.5,2.33,2.05,2.05,3.15,1.25,3.41,4.55,2.12,2.5,3.22,0.07,,3.06,,
November,,,,1.92,2.87,4.89,2.88,5.33,1.61,3.73,1.45,1.82,2.67,5.57,1.47,1.65,2.9,2.49,3.25,1.98,4.41,2.18,2.95,1.73,3.05,3.25,1.52,1.31,1.84,3.16,5.31,3.08,0.96,2.5,2.65,0.43,2.9,,1.63,,
December,,,,2.92,3.2,4.53,2.49,1.48,1.89,2.45,1.36,2.72,1.41,3.57,1.04,2.29,2.02,1.5,2.62,4.7,1.77,2.59,4.09,0.84,2.75,2.01,1.81,2.37,0.65,0.96,1.85,1.72,2.43,0.15,3.62,3.76,1.56,,1.89,,
Total,,,,21.48,27.73,32.29,31.28,29.91,29.08,30.17,21.05,21.22,26.09,36.38,27.84,23.73,25.44,32.72,26.85,22.67,26.66,27.24,27.66,19.19,27.44,28.34,22.9,22.66,22.13,24.28,26.17,,,19.08,25.93,26.37,19.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 JFD+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 JM+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
