"TEMPLE COMBE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2119,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.31,3.58,4.48,1.85,4.17,4.09,4.33,3.70,4.74,1.51,5.43,
February,0.95,0.29,3.16,7.43,0.69,5.18,2.50,4.74,2.73,1.41,0.93,
March,2.75,2.01,3.30,2.06,1.61,1.10,1.22,4.78,2.58,0.36,2.09,
April,5.52,1.32,3.56,2.79,3.24,2.84,4.13,1.88,1.36,0.73,2.39,
May,2.69,2.36,0.62,2.12,4.63,3.57,2.34,1.59,1.73,2.36,1.95,
June,2.49,0.38,0.86,0.50,2.02,0.08,2.61,2.63,2.94,1.77,0.54,
July,5.77,0.55,4.50,1.39,4.63,3.15,2.18,2.88,2.16,1.89,2.69,
August,2.02,2.04,4.10,2.41,4.24,4.11,1.12,4.24,2.16,1.83,3.98,
September,1.94,1.68,2.51,3.88,4.48,3.62,1.19,6.73,1.78,0.69,4.11,
October,3.07,1.06,1.40,5.88,5.94,4.81,3.48,3.24,6.29,5.90,3.17,
November,1.76,2.45,1.96,2.48,3.45,2.74,8.69,3.66,3.50,8.92,4.69,
December,2.45,2.32,4.08,3.52,5.60,3.75,0.58,3.94,3.19,8.29,4.31,
Total,36.72,20.04,34.53,36.31,44.70,39.04,34.37,44.01,35.16,35.66,36.28,
Calc annual,36.72,20.04,34.53,36.31,44.70,39.04,34.37,44.01,35.16,35.66,36.28,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
