"THRAPSTON (ISLIP)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1128/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.79,2.19,3.33,1.48,1.84,,,,,,,
February,1.74,0.97,0.74,1.07,1.32,,,,,,,
March,3.57,1.73,0.91,0.17,0.54,,,,,,,
April,1.26,0.91,0.95,2.07,0.81,,,,,,,
May,2.05,2.97,1.66,1.05,1.62,,,,,,,
June,1.30,0.59,1.76,2.93,1.93,,,,,,,
July,3.21,1.70,0.72,1.64,1.95,,,,,,,
August,3.73,2.76,2.02,2.22,1.87,,,,,,,
September,0.49,0.80,1.31,2.82,1.73,,,,,,,
October,1.91,1.96,1.58,2.66,2.84,,,,,,,
November,2.82,2.15,1.40,2.67,0.36,,,,,,,
December,0.68,1.55,0.81,0.96,2.35,,,,,,,
Total,26.55,20.28,17.19,21.74,19.16,,,,,,,
Calc annual,26.55,20.28,17.19,21.74,19.16,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
