GLENDEVON (FRANDY) NO.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN942043,Long,-3.707704,Lat,56.219463,Elevation,911,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,9.61,6.2,6.78,5.35,7.66,11.12,9.62,16.03,2.63,8.85,5.36,7.03,8.2,10.91,1.59,7.54,7.24,12.1,6.4,1.25,3.2,4.86,9.21,7.83,2.95,6.9,6.38,9.47,7.64,4.64,5.66,2.85,2.06,5.13,2.89,4.15,9.11,5.77,2.36,5.87
February,,1.17,4.76,7.06,1.49,8.4,8.52,3.88,8.58,2.63,1.14,5.31,0.2,6.34,0.54,6.79,4.4,5.92,2.76,8.02,2.47,6.14,2.51,6.41,2.59,8.34,4.39,3.5,7.28,7.24,6.23,4.05,1.06,2.54,4.77,1.57,2.29,4.44,3.24,2.88,7.04
March,,12.68,5.73,4.14,1.09,2,4.47,5.43,7.35,0.89,4.38,1.27,3.78,4.35,5.89,2.53,4.1,4.86,4.86,4.99,6.01,2.01,4.1,3.49,0.48,5.77,5.07,6,7.21,2.15,4.34,3.53,5.78,2.8,4.87,1.64,3.4,5.8,2.66,5.66,3.45
April,,2.18,3.77,4.29,3.85,7.25,3.75,2.89,1.95,1.33,1.66,3.48,7.1,2.6,11.28,5.76,2.11,3.19,0.63,3.34,5.07,2.92,5.13,4.31,4.44,2.34,1.56,11.24,4.04,5.69,4.4,5.54,3.16,3.33,2.35,4.03,1.49,2.98,2.51,5.03,5.23
May,,4.14,5.11,2.28,7.51,8.56,4.07,3.22,2.11,5.37,3.02,5.59,4.29,2.52,3.77,0.6,1.41,3.12,6.78,2.51,1.65,5.2,5.54,5.33,3.85,8.09,1.8,4.42,4.66,4.25,2.63,2.23,1.83,3.29,7.71,5.19,3.53,3.75,5.11,1.04,3.84
June,,0.25,1.86,2.66,4.03,0.89,5.04,5.52,6.39,3.32,3.75,7.39,2.3,2.24,2.77,5.17,2.18,3.53,7.52,3.35,1.13,1.05,1.59,5.89,5.15,6.51,4.99,6.28,8.04,1.61,2.25,3.51,5.01,2.56,4.42,3.14,4.96,2.08,3.86,2.95,3.64
July,,5.17,6.24,3.94,7.97,1.93,3.99,5.41,3.9,5.51,5.18,7.65,5.82,4.99,3.32,1.4,5.7,5.06,5.84,6.91,7.21,4.05,3.55,3.76,4.41,5.25,5.64,5.55,6.4,2.53,7.2,6.65,3.03,7.28,3.21,1.65,6.21,6.3,5.82,6.49,5.47
August,,8.59,3.32,8.85,5.53,4.45,4.46,7.82,7.12,8.14,7.2,3.49,1.74,3.56,6.64,4.68,3.56,5.02,3.37,2.17,1.62,5.6,8.33,7.78,4.34,2.96,6.19,0.09,12.65,4.77,8.05,8.31,6.58,3.77,5.06,1.96,7.92,5.92,6.22,2.29,4.85
September,,2.73,2.87,7.75,8.54,3.95,4.7,8.66,5.84,1.47,7.47,2.44,4.46,2.36,6.9,9.07,4.57,4.3,7.04,2.73,3.41,2.34,7.97,5.58,4.42,8.01,9.55,6.57,6.36,3,11.25,6,4.52,6.58,8.19,3.55,7.14,3.17,7.07,1.1,3.84
October,,6.56,3.82,8.04,5.02,4.82,7.26,8.05,10.82,7.86,8.81,5.02,8.25,5.39,9.12,11.28,5.43,4.72,10.96,4.73,6.21,6.43,5.35,12.56,6.35,8.41,0.5,3.71,7.3,7.71,5.92,1.34,5.62,4.77,10.92,5.17,4.81,4.93,4.36,6.06,7.32
November,,3.79,4.54,3.91,4.52,1.36,10.17,7.08,8.59,8.76,7.33,12.8,5.62,3.26,2.19,7.58,5.08,0.94,11.28,12.26,9.44,5.13,1.62,3.34,9.97,1.05,9.9,8.19,4.44,6.44,6.62,9.28,2.5,9.42,12.46,2.86,1.13,3.48,2.38,9.98,8.41
December,,9.08,6.58,4.01,11.07,6.78,1.62,2.04,8.16,11.1,6.71,5.25,13.36,2.3,9.89,4.32,8.03,7.6,5.28,3.31,5.6,5.58,8.09,4.07,6.29,5.93,7.65,3.2,8.65,10.9,2.58,10.61,5.25,7.47,8.75,11.16,7.6,10.29,11.28,13.25,7.59
Total,,65.95,54.8,63.71,65.97,58.05,69.17,69.62,86.84,59.01,65.5,65.05,63.95,48.11,73.22,60.77,54.11,55.5,78.42,60.72,51.07,49.65,58.64,71.73,60.12,65.61,64.14,65.13,86.5,63.93,66.11,66.71,47.19,55.87,77.84,44.81,54.63,62.25,60.28,59.09,66.55
