LISS-HAWKLEY-HURST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU752304,Long,-0.92718,Lat,51.06846,Elevation,422,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,2.49,3.77,5.45,7.23,3.41,7.74,1.79,6.93,3.27,4.65,3.33,3.77,1.02,7.08,9.05,4.97,6.7,2.76,3.45,4.17,7.61,2.89,2.2,4.22,3.43,6.86,1.66,1.2,4.31,,,,,,,,,
February,,,,7.6,0.67,6.85,2.92,6.13,3.39,0.99,1.42,3.12,0.41,5.95,0.09,5.18,3.28,6.59,0.9,2.13,4.05,3.83,0.74,1.84,0.95,3.22,3.38,1.32,1.86,2.14,6.49,7.86,,,,,,,,,
March,,,,2.65,2.2,0.99,1.01,5.44,3.42,0.16,1.55,0.61,2.57,5.22,3.48,0.77,2.52,4.54,0.41,1.74,3.76,4.08,2.84,0.9,0.32,1.14,1.23,6.38,1.31,1.35,2.57,5.29,,,,,,,,,
April,,,,4.63,4.86,3.2,3.32,2.48,2.19,0.86,3.28,4.37,4.05,1.1,2.77,4.51,2.51,3.74,0.11,2.92,1.55,1.85,2.59,1.29,1.67,1.41,2.69,3.33,2,2.4,2.52,3.57,,,,,,,,,
May,,,,2.97,4.4,5.42,3.45,1.42,1.97,2.64,2.95,3.22,4.81,2.71,1.09,1.19,0.63,3.63,2.49,1.78,1.28,2.8,4.17,4.2,0.44,2.19,4.03,1.75,2.87,2.94,1.77,3,,,,,,,,,
June,,,,0.39,3.48,0,3.02,3.55,3.49,2.12,0.62,1.96,2.72,2.07,1.99,4.51,3.84,1.29,0.82,1.8,0.36,1.97,0.42,1.55,2.79,2.75,4.62,2.03,4.35,0.71,1.43,2.5,,,,,,,,,
July,,,,1.4,5.08,3.85,3.04,4.11,1.73,1.9,3.03,3.86,4.61,2.42,2.47,0.84,4.93,1.25,4.09,4.65,3.14,2.93,2.13,2.96,2.17,3.8,2.98,1.43,1.45,0.61,5.37,2.78,,,,,,,,,
August,,,,3.61,4.21,4.29,1.67,4.85,2.84,2.06,5.1,6.02,2.07,1.59,3.66,2.98,0.69,1.11,1.84,2.52,0.18,6.18,3.45,2.63,1.49,1.54,5.09,0.56,5.1,1.38,4.16,6.46,,,,,,,,,
September,,,,2.28,6.57,4.47,1.23,6.47,1.43,0.61,3.52,2.18,4.14,3.72,3.19,6.01,2.96,2.65,1.95,1,1.77,0.28,2.62,2.03,3.02,2.67,5.95,1.74,3.15,1.58,4.62,3.37,,,,,,,,,
October,,,,8.31,5.06,6.13,3.24,3.39,8.56,5.61,2.29,0.74,6.97,3.44,2.39,5.46,2.04,4.52,4.87,6,5.71,1.26,3.57,3.93,5.43,4.85,1.36,1.14,2.6,9.26,0.7,1.21,,,,,,,,,
November,,,,2.64,3.85,3.48,8.67,4.81,4.31,10.61,6.16,4.89,2.32,0.99,3.68,8.41,4.66,2.8,6.38,7.84,9.48,4.05,2.06,2.78,6.3,0.74,7.87,1.94,1.91,4.26,7.37,10.36,,,,,,,,,
December,,,,4.33,7.37,4.71,0.27,6.34,3.34,9.72,4.3,1.05,1.42,0.71,12.07,4.85,4.66,4.63,4.96,2.78,2.52,3.45,5.58,2.65,3.79,5.1,4.5,3.36,5.95,2.6,2.4,3.82,,,,,,,,,
Total,,,,43.3,51.52,48.84,39.07,52.4,44.41,39.07,41.15,35.29,40.74,33.25,40.65,45.73,39.8,45.8,33.79,41.86,36.56,36.13,34.34,34.37,31.26,31.61,47.92,28.41,39.41,30.89,40.6,54.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large estate NGR matches altitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on the 1940 sheet says average looks about 4in too high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
