"LOUTH, KELSTERN GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6501,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.18,,,,,,,,,,,
February,2.19,,,,,,,,,,,
March,2.06,,,,,,,,,,,
April,2.48,,,,,,,,,,,
May,1.14,,,,,,,,,,,
June,4.18,,,,,,,,,,,
July,5.31,,,,,,,,,,,
August,1.88,,,,,,,,,,,
September,5.10,,,,,,,,,,,
October,6.21,,,,,,,,,,,
November,3.49,,,,,,,,,,,
December,2.72,,,,,,,,,,,
Total,36.94,,,,,,,,,,,
Calc annual,36.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
