"COLNE, SWINDEN SEWAGE WORKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD874395,Long,-2.193018,Lat,53.851578,Elevation,422,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.91,5.08,4.8,11.57,2.37,7.3,5.18,5.64,3.1,4.32,2.15,4.73,4.89,5.83,5.62,1.38,1.34,4.86,5.22,6.81,4.28,4.98,3.75,7.81,2.4,3.27,4.44,5.51,1.56,4.08,1.86,4.57,4.41,2.99,3.19,5.53
February,,,,,,7.66,4.63,2.07,6.48,0.89,0.65,5.6,0.32,5.21,0.44,7.73,2.7,7.25,2.13,4.57,1.94,5.03,1.56,3.25,2.65,5.36,6.92,1.35,3.39,3.78,5.59,4.24,1.66,1.85,2.92,2.44,1.23,3.1,6.16,0.63,2.51
March,,,,,,1.64,2.99,4.39,2.88,1.46,2.98,0.54,3.13,2.26,2.59,1.77,2.1,2.3,1.73,2.47,3.12,3.93,3.59,1.52,0.74,1.84,1.31,5.54,2.27,1.45,2.08,4.41,2.07,2.06,2.46,1.76,2.09,3.86,1.62,1.52,1.59
April,,,,,,3.63,2.19,3.79,1.43,1.13,3.52,3.41,4.14,1.82,2.53,2.64,1.36,3.22,0.89,1.84,2.84,2.36,1.44,2.55,2.65,2.8,1.4,4.02,2.18,3.77,3.71,2.2,2.82,3.35,0.84,2.14,2.94,0.52,1.31,2.76,2.82
May,,,,,,4.36,3.66,2.18,1.22,2.94,2.98,2.34,4.48,2.34,3.49,1.34,0.98,2.45,3.34,0.91,1.66,2.37,2.39,2.67,4.02,4.9,1.66,2.38,1.1,2.37,2.21,2.06,1.91,1.6,2.95,3.45,2.04,1.03,4.93,1.34,1.54
June,,,,,,0.06,2.28,4.06,5.63,2.04,2.4,6.41,0.75,2.49,2.7,4.48,4.01,2.49,4.52,2.57,0.87,0.49,1.03,4.88,3.24,5.07,3.09,3.19,5.13,0.57,3.21,1.2,3.12,4.41,2.39,2.79,2.03,2.36,4.81,3.06,0.89
July,,,,,,1.95,2.95,4.36,2.43,3.3,5.6,4.44,6.83,3.16,2.56,1.73,4.88,2.59,4.43,6.05,4.43,1.47,4.87,3.6,3.17,2.69,4.6,4.49,1.78,2.06,4.17,3.68,2.33,5.8,5.61,1,4.58,5.58,3.13,3.27,8.35
August,,,,,,4.76,4.42,6.2,6.73,5.17,6.06,4.2,1.75,1.67,4.44,1.54,3.53,2.11,6.11,2.39,2.38,5.62,4.65,6.89,3.08,2.92,7.46,0.15,4.44,3.27,6.51,4.53,6.37,5.96,7.24,0.75,9.26,5.43,4.14,0.73,4.85
September,,,,,,3.81,4.08,7.02,0.92,2.23,3.45,3.59,7.27,2.15,3.94,7.57,4.63,1.96,1.44,1.2,4.66,0.87,3.48,4.33,7.48,3.12,7.02,3.51,3.07,1.31,7.53,2.89,4.58,4.51,5.84,3.02,3.88,5.51,4.85,0.32,2.66
October,,,,,,5.27,5.52,4.51,5.6,5.91,6.99,3.17,7.32,4.3,5.6,8.7,4.19,2.06,10.3,2.03,3.93,5.88,7.59,3.52,4.64,6.11,1.08,0.78,2.8,4.35,3.98,1.55,3.79,1.76,8.25,2.98,2.49,6.88,3.19,5.26,3.97
November,,,,,,3.13,6.81,5.47,7.29,7.37,6.46,6.76,3.86,1.92,2.21,5.25,5.73,1.85,5.79,7.18,6.75,2.59,1.57,3.41,7.75,0.6,6.52,7.21,2.7,5.19,6.09,9.02,1.81,5.52,5.86,1.95,1.59,1.77,1.65,4.69,7.22
December,,,,,,5.89,2.34,1.42,3.16,10.88,3.9,2.95,1.92,0.6,5.58,3.25,5.13,1.94,5.41,4.38,5.37,2.73,4.79,2.37,4.75,2.12,4.14,4.15,3.05,8.12,2.56,9.45,4.14,2.53,6.15,6.33,4.96,6.42,4.34,7.84,5.81
Total,,,,,,46.07,46.95,50.27,55.34,45.69,52.29,48.59,47.41,31.02,40.4,48.15,43.97,35.11,51.92,41.21,39.33,34.68,41.82,44.21,50.98,41.81,50.18,40.52,39.72,38.64,50.91,49.67,40.11,40.91,54.59,30.47,41.66,46.87,43.12,34.61,47.74
