"JORDAN HILL, BARNSLEY - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE336069,Long,-1.494257,Lat,53.557653,Elevation,460,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,8.91,0.9,1.59,2.11,2.98,1.23,4.64,1.99,3.79,1.77,1.82,4.45,1.68,1.11,3.15,3.94,2.88,4.39,2.98,4.17,2.42,3.22,2.93,2.32,2.19,2.74,5.48,1.07,1.3,1.65,2.16,0.3,1.91,1.81,3.71,1.15,2.27,2.96,5.02
February,,,4.49,5.38,1.27,4.16,1.77,1.18,2.6,0.68,0.74,2.5,0.45,4.81,0.29,2.7,3.09,3.73,0.92,0.96,2.13,3.06,1.2,1.2,1.68,1.74,2.85,3.16,1.36,1.07,4.99,2.99,0.48,1.66,2.65,2.11,1.17,2.2,4.5,0.13,2.13
March,,,4.3,1.96,1.03,0.69,0.8,1.91,2.5,0.08,2.76,0.26,1.51,2.12,2.38,1.12,1.94,2.72,0.19,2.09,2.23,3.9,1.85,0.79,0.3,0.57,1.31,5.24,0.81,0.92,1.02,3.07,1.51,0.79,1.89,2.74,0.69,0.86,1.87,1.01,1.78
April,,,8,2.14,1.73,2.47,1.39,2.6,1.13,1.09,2.75,3.32,2.21,1.09,2.42,2.56,1.04,2.57,0.07,1.57,2.17,1.23,1.02,1.51,1.48,1.53,1.23,2.57,1.37,2.38,2.36,0.87,1.47,2,0.3,0.42,2.31,0.16,0.34,3.36,0.86
May,,,6.09,2.83,3.05,3.4,2.37,1.18,2.39,1.25,1.38,2.72,6.49,2.32,0.99,0.27,0.99,2.73,2.51,1.87,0.55,1.93,2.68,2.09,2.4,4.64,1.62,2.84,1.14,1.9,2.13,4.45,1.81,2,3.57,2.62,0.66,0.73,2.69,0.59,1.37
June,,,5.01,1.21,2,0.15,2.87,2.36,3.15,1.24,1.47,4.31,0.45,0.97,2.05,2.72,4.44,0.99,1.96,1.95,0.58,0.14,1.1,1.43,1.33,2.12,2.67,3.01,2.53,0.75,0.8,0.71,0.99,1.8,1.42,2.29,2.31,1.51,5.61,1.8,0.95
July,,,8.3,3.56,2.7,0.95,2.81,2.58,0.55,1.93,5.9,5.44,3.07,1.77,1.02,0.58,3.25,2.51,2.77,5.89,3.26,2.52,1.46,0.86,2.26,1.92,2.82,1.65,1.23,4.22,1.29,2,1.3,2.89,1.52,0.44,4.3,2.45,4.77,1.13,2.96
August,,,11.93,2.67,1.96,2.92,2.52,4.57,3.04,1.8,2.93,5.91,1.91,0.41,0.84,3.03,0.99,0.33,3.26,1.62,0.32,2.02,3.3,2.42,2.87,2.88,4.32,0.37,5.15,1.42,3.93,3.96,1.55,1.95,5.96,0.54,5.83,4.57,3.5,0.67,5.41
September,,,4.93,1.88,2.54,2.36,1.2,4.05,0.21,0.8,4.74,3.69,1.26,2.17,1.74,3.74,2.55,1.42,2.24,2.11,0.89,0.48,1.04,3.77,3.46,1.05,4.02,1.12,1.08,1.09,2.74,1.39,1.83,1.67,1.66,0.84,3.06,3.32,2.02,0.04,3.07
October,,,4.41,1.38,3.61,2.96,2.82,2.1,4.55,2.23,2.85,0.64,3.46,4.09,1.54,4.04,2.27,3.06,3.56,3,3.47,2.47,1.96,1.62,2.4,3.62,1.28,0.73,1.21,2.72,0.76,0.76,3.85,1.31,3.22,1.81,1.16,1.16,1.5,1.43,7.09
November,,,4.05,3.09,1.89,2,3.78,3.32,3.21,4.84,2.88,3.46,1.21,1.97,2.17,4.86,2.97,2.01,2.49,3.9,5.11,3.22,1.43,1.67,4.13,0.28,4.76,1.79,0.86,3.75,4.06,6.28,1.32,1.82,4.54,1.81,0.58,1.91,0.6,3.45,3.67
December,,,8.7,2.42,2.57,3.13,0.93,2.73,1.66,5.38,2.45,0.76,0.67,0.38,4.23,2.87,1.85,2.56,2.85,1.81,1.61,0.65,1.15,1,2.33,1.53,2.01,2.66,2.26,2.76,1.46,2.72,1.66,1.2,2.65,2.55,3.27,2.77,3.6,3.4,2.51
Total,,,79.12,29.42,25.94,27.3,26.24,29.81,29.63,23.31,34.64,34.78,24.51,26.55,21.35,29.6,28.53,28.57,25.7,31.16,25.3,25.79,20.61,21.58,27.57,24.2,31.08,27.88,24.48,24.05,26.84,30.85,19.93,19.39,31.29,19.98,29.05,22.79,33.27,19.97,36.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 1933 arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
