KIRRIEMUIR (NEWTON),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO285573,Long,-3.169287,Lat,56.701916,Elevation,735,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.1,4.5,4.7,4.5,3.4,3.35,1.5,5.2,8.25,7.3,4.3,2.8,3.1,6,6.4,3.1,3.1,3.5,5.5,6.48,2.9,2.4,4,2.4,1.2,2.6,2.1,3.7,4.7,4.3,1.9,4.4
February,,,,,,,,,,1.8,1.3,2.2,0.45,4.2,0.2,2.7,3.65,3.9,1.52,4.8,2.6,5.8,1.95,3.3,1.1,3.8,2.2,3.15,4,3,3.2,4.6,1.2,1,4.6,1.5,1.7,4.4,2.2,0.6,5
March,,,,,,,,,,0.55,1.51,1.2,3.2,2.6,4.2,2,3,3,0.8,2.88,3.57,2,3.2,0.8,0.7,1.87,2.7,4.55,1.6,1.42,2.5,1.7,4.7,0.7,3.2,1.3,3.2,3.4,4.6,3.3,2.8
April,,,,,,,,,,1,2.3,3,3.4,1.8,5,4.2,0.85,1.8,0.27,1.3,2.3,1.75,3.3,2.1,3.15,1.65,0.4,5.2,1.5,2.3,2.2,2.7,1.7,2.7,1,1.2,0.7,1.2,1.1,3.4,3.8
May,,,,,,,,,,2.9,2.3,4.6,3.5,1.68,2.25,0.9,0.9,2.3,4.5,1.5,1.56,2.27,5.4,4,3.1,5.1,1.8,4.9,3.75,2.6,1.2,1.6,3.9,2.2,6.3,2.9,0.9,2.4,3.3,1,2.6
June,,,,,,,,,,0.8,2.4,5,1.4,1.68,1.33,4,3.1,2.2,4.5,2,0.2,1.1,1.08,2.37,2.7,3.8,4.4,3.35,4.2,1.3,1.3,3,2.6,2.9,1.9,2,4.1,1.4,3.4,2.9,3
July,,,,,,,,,,3.3,4.2,3.6,3.9,3.7,3.9,1.4,5.3,4.5,5.72,4.62,5,3,3.2,2.2,3.1,3.2,4,2.55,3.6,2.1,5.8,2.95,3.3,4.4,3.4,0.6,4.3,6,3.5,4.1,3.55
August,,,,,,,,,,4,7.1,3,1.5,1.2,5.1,2,2.1,3.73,1.48,2.4,1,3.5,4.35,,1.8,3.3,5.3,0.1,10.3,3.6,5.3,5.2,2.7,2.8,3,0.8,6.25,5.35,4.7,1.4,5.9
September,,,,,,,,,,0.9,5.5,1.31,1.8,2.5,5.3,4.8,4.2,1.8,4.1,1.92,2.4,1.67,3.88,,3,4.6,6.2,3.05,3.6,2,,2.6,1.2,4.1,3.9,1.1,5.4,2.4,4.3,1,2.74
October,,,,,,,,,,4.35,4.4,1.6,7.23,4.4,5.2,6.8,2.1,3.8,5.45,7.2,5.56,4.4,2.78,,5.4,5.8,0.3,2.2,4.48,3.7,,0.9,4.1,,7,2.4,2.4,2.1,2.9,3.5,9.5
November,,,,,,,,,4.1,4,4.8,9,1.9,3.7,0.9,5,2.5,0.75,6.2,6.17,6.3,6.5,0.7,1.9,5.3,2.1,8.7,3,1.7,5.05,3.5,12.4,2.2,,7.8,2.4,1.5,1.7,1.1,7.5,5.5
December,,,,,,,,,3.4,7.52,5.7,2,6.2,2.2,8.3,3.5,3.9,3.25,4.4,2.53,1.93,2.25,5.23,2,3.45,6.7,4.6,1.85,6.4,3.7,2.1,3.9,2.7,4.8,4.8,7.5,6.7,4.85,6.4,8.5,2.9
Total,,,,,,,,,,33.22,46.01,41.21,38.98,33.06,45.03,38.8,36.8,39.28,46.24,41.62,35.22,37.34,41.07,,35.9,45.02,44.1,39.4,51.61,33.67,,45.55,32.7,,49.5,25.8,40.85,39.9,41.8,39.1,51.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 SO Est Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 ASO est deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 SO app deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 ON App deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,873295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
