"KIRRIEMUIR, NEWTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5582,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.10,4.50,
February,,,,,,,,,,1.80,1.30,
March,,,,,,,,,,0.55,1.51,
April,,,,,,,,,,1.00,2.30,
May,,,,,,,,,,2.90,2.30,
June,,,,,,,,,,0.80,2.40,
July,,,,,,,,,,3.30,4.20,
August,,,,,,,,,,4.00,7.10,
September,,,,,,,,,3.50,0.90,5.50,
October,,,,,,,,,5.90,4.35,4.40,
November,,,,,,,,,4.10,4.00,4.80,
December,,,,,,,,,3.40,7.52,5.70,
Total,,,,,,,,,,33.22,46.01,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.90,33.22,46.01,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
