DUNDEE KIRKTON OF MAINS TRAINING COLLEGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8835,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,2.80,3.99,,,,,,,,,
February,1.92,0.49,2.84,,,,,,,,,
March,1.92,2.17,2.05,,,,,,,,,
April,1.72,1.04,1.50,,,,,,,,,
May,2.95,1.48,0.78,,,,,,,,,
June,1.11,0.43,1.79,,,,,,,,,
July,2.25,2.07,3.01,,,,,,,,,
August,3.78,3.81,2.86,,,,,,,,,
September,2.58,1.58,2.12,,,,,,,,,
October,2.55,2.40,1.66,,,,,,,,,
November,2.17,2.25,1.50,,,,,,,,,
December,3.37,1.55,1.80,,,,,,,,,
Total,28.94,22.07,25.90,,,,,,,,,
Calc annual,28.94,22.07,25.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
