"HAILEYBURY, HAILEY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7509,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.15,,,,,,,,,,,
February,0.31,,,,,,,,,,,
March,1.36,,,,,,,,,,,
April,4.08,,,,,,,,,,,
May,0.57,,,,,,,,,,,
June,1.57,,,,,,,,,,,
July,3.99,,,,,,,,,,,
August,1.22,,,,,,,,,,,
September,2.26,,,,,,,,,,,
October,1.01,,,,,,,,,,,
November,1.04,,,,,,,,,,,
December,2.23,,,,,,,,,,,
Total,21.79,,,,,,,,,,,
Calc annual,21.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
