SHAP KIRK BANK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7691,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.13,7.18,4.17,3.19,5.53,5.26,7.34,,,,,
February,4.40,0.13,4.79,6.43,0.66,5.74,6.00,,,,,
March,6.98,6.32,3.59,3.03,1.54,1.49,2.11,,,,,
April,5.60,0.95,3.31,3.72,2.59,4.57,3.22,,,,,
May,5.76,3.50,1.61,2.98,6.56,6.05,2.00,,,,,
June,1.72,0.30,2.15,1.12,2.37,0.09,3.77,,,,,
July,6.77,3.81,5.58,3.09,4.67,1.45,3.33,,,,,
August,2.79,6.03,4.28,8.03,3.07,5.66,3.42,,,,,
September,2.60,1.81,3.52,4.96,7.53,5.09,4.46,,,,,
October,1.74,1.72,2.35,9.80,5.24,6.31,4.12,,,,,
November,4.54,2.36,2.28,5.09,3.02,1.60,10.05,,,,,
December,5.74,5.34,8.62,4.80,11.27,5.27,1.15,,,,,
Total,54.77,39.45,46.25,56.24,54.05,48.58,50.97,,,,,
Calc annual,54.77,39.45,46.25,56.24,54.05,48.58,50.97,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,
