"ORMSKIRK BICKERSTAFFE PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2807,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.53,3.77,3.48,2.47,2.51,1.67,3.32,4.01,5.87,1.97,5.55,
February,2.40,0.23,3.18,4.23,0.78,4.85,2.78,1.17,3.11,0.85,0.35,
March,3.47,2.15,1.40,1.66,1.14,1.10,0.87,3.91,1.99,1.15,3.04,
April,4.42,1.31,1.80,3.16,1.83,1.69,0.93,1.38,1.27,0.87,2.45,
May,4.71,2.07,1.44,3.16,5.52,4.16,2.69,1.47,1.46,2.40,1.33,
June,3.02,0.24,2.38,0.70,3.87,0.03,1.88,3.96,4.87,1.39,1.48,
July,6.39,1.52,4.55,3.11,4.36,4.16,4.09,3.59,1.95,2.74,5.11,
August,2.77,5.37,3.77,3.81,7.08,3.86,3.80,5.03,4.27,4.07,5.86,
September,3.35,1.44,3.21,3.29,4.73,4.16,4.85,5.24,1.19,2.51,2.56,
October,1.19,2.83,0.34,4.24,5.27,4.08,4.05,3.25,3.94,5.72,5.16,
November,1.45,2.72,2.63,4.46,2.13,2.96,5.05,5.27,5.30,6.38,6.00,
December,2.39,4.25,4.91,5.32,4.34,2.62,1.49,1.96,2.67,6.09,4.30,
Total,39.09,27.90,33.09,39.61,43.56,35.34,35.80,40.24,37.89,36.14,43.19,
Calc annual,39.09,27.90,33.09,39.61,43.56,35.34,35.80,40.24,37.89,36.14,43.19,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
